No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,BMP(ng/ml)
10,25,3,32,,0.594609345896385,0.0180702627665319,2.774227764156251,-6.621869836547671,0.5737403395713561,-7.909410632011177,0.2321313338190257,0.1745593052077093,68.64653406307696,6,0
10,25,3,33,,0.5631541519896148,0.0422923201442417,6.503765176994228,-6.755251626243664,1.172447937298169,-15.030819790194656,0.367727165645819,0.2042184617736621,48.094998776379775,4,0
10,25,3,34,,0.5601935083407553,0.0316822268634126,4.617766811824192,-6.55905973835305,1.3399901277409672,-16.680704268934278,0.4644179282261049,0.3051333840522734,53.64572503848136,3,0
10,25,3,35,,0.5780056239467786,0.0336896532453112,5.2132610254220575,-6.428448470655496,0.6700982672184361,-9.323464496573648,0.4392809233179081,0.2236728215961456,45.54239506059383,5,0
10,25,3,36,,0.6211350633275319,0.0059656608185104,0.6791371906182736,-5.736252932193381,0.9312271871380314,-11.479219389978905,0.3784707434061832,0.3309096711064394,61.82471868068592,2,0
10,25,3,37,,0.5708097685463513,0.0541233728266785,8.778494901730742,-6.435165436291465,0.9451190333729316,-13.597322499894055,0.4651047981826922,0.1777949117693657,35.391185727718344,7,0
10,25,3,38,,0.5581978707214387,0.0571859843016753,7.244133202493252,-6.627370182857684,0.4956565747048483,-5.28840423038462,0.4778996641870918,0.0798709994438529,11.817820676430769,2,0
10,25,3,39,,0.5492628106341652,,0.0,-7.49591191381051,,-0.0,0.1621883611510716,,0.0,1,0
10,25,3,40,,0.5856706866739753,0.0227194452322068,3.469678446008901,-6.2708859282060345,0.9684596577345498,-13.813305826024791,0.4184515048005203,0.2257649558348528,48.25656329515402,5,0
10,25,3,41,,0.5783598649942207,0.0259830461780263,4.202386029322417,-6.629851434907155,0.5719537555794568,-8.069769796006527,0.3292811648826819,0.1779155194273945,50.54183084875292,8,0
10,25,3,42,,0.5663942654609239,0.0429878772869869,6.197000387636713,-5.959615297470967,0.2888898644766821,-3.957933101990364,0.6146571212574372,0.122334197031158,16.250597308974193,3,0
10,25,3,44,,0.6196746525441162,0.0201581678633097,2.6560833286605643,-5.997169209611061,0.4889685398048977,-6.657159852886895,0.3768257946949933,0.0718899037104767,15.57692212401181,3,0
10,25,3,45,,0.5585951005469237,0.0455019675682144,7.619686106164483,-6.615425659163191,0.7878499521977897,-11.140116846552404,0.4684987103214285,0.1156692090718887,23.0947567736739,8,0
