cell_line,position,cell_label,Dox (ng/ml ),BMP2 (ng/ml ),CFP_intensity,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
0,1,26,0,0,1121.1029881467812,7.022068290526419,0.6977430369859685,0.08887207308980588,11.914445258773425,-5.423652852441325,1.588403193674594,-27.39510024186306,0.3338106697435285,0.09252659199154696,25.928081228214094,8
0,1,27,0,0,1130.692070186008,7.0305851757265545,0.6340333134857855,0.07261288168497677,10.797552736077092,-6.164437966852131,1.1226874040155468,-17.170743562801476,0.4075728254757904,0.17442330752025756,40.34809514122419,9
0,1,28,0,0,1046.433195754717,6.953142703971456,0.6619417820650141,0.07351884528399388,10.282660276203085,-5.568554106384943,1.2023456975714177,-19.99003318312586,0.43289209986130556,0.20330922035215104,43.481450165390974,7
0,1,29,0,0,1035.7580489685754,6.94288885207728,0.6481464298978189,0.049216391089621524,7.102981084840243,-6.061782857451668,1.0751302835652334,-16.590701373858526,0.41601122403231844,0.13847201199583195,31.1358682539659,8
0,1,30,0,0,1034.0214598997493,6.941210809108084,0.6493708759860546,0.06518786384113717,9.464500134460058,-6.223274074402364,1.0528164367353012,-15.949881747343333,0.3535281514050052,0.12438541897700822,33.171813103548,9
0,1,31,0,0,1532.4288764133787,7.334609256562666,0.6958759883469474,0.09514172592622153,12.789194754654382,-5.500283433656877,1.6928599030151006,-28.789887999819975,0.34685290937666946,0.10426681849549027,28.11931953520111,8
0,1,32,0,0,1346.7281060187745,7.205433304527644,0.7143893582609001,0.08946437850851395,11.201086891708671,-5.187027622292648,1.7622744222511975,-30.38784976757945,0.34978475232388284,0.14780023387915092,37.793685156193504,5
0,1,33,0,0,1206.1022222222225,7.095149135073382,0.6994682192822412,0.09385163649127917,12.550987280693066,-5.3626240693116385,1.6573634347413142,-28.909756016912464,0.3582348451332096,0.150311805245249,39.24906273467604,8
0,1,34,0,0,1321.8855953941743,7.186814477630737,0.6300748797405138,0.028972642684879462,4.301302353177704,-6.3735772007408515,0.5740270562922177,-8.424674667525089,0.4317868111352293,0.11127718980391181,24.106868741230173,8
0,1,35,0,0,1452.3262457044673,7.280921857270659,0.6341015579878116,0.026152332336217516,3.6888975992752417,-6.366069559431138,0.38017450693913224,-5.341418486821111,0.4070912363312164,0.043764894273133216,9.615660558528507,5
0,1,36,0,0,1099.1990114157938,7.002337022100681,0.6573403479874326,0.058680216806161256,8.264717713508414,-6.310318619613137,1.2227563469599814,-17.93970275322504,0.3115655518272778,0.10853199143991216,32.250387937340626,7
0,1,37,0,0,1133.1282637262184,7.03273746179286,0.6433433291571408,0.019719954280236957,2.837851767758005,-6.377606541915384,0.2655490721635555,-3.854904921919739,0.3366739522698524,0.13620340539530984,37.45459056819903,7
0,1,38,0,0,1193.511539653036,7.084655114482068,0.6945837771284153,0.0877157527395102,11.691751179196311,-5.211820152639338,1.6219141575146347,-28.811445582447465,0.4102190461192254,0.1806518181711679,40.771165041106826,7
0,1,39,0,0,1411.096065873742,7.252122033074386,0.7073169747332618,0.08199038666381211,9.464620922633813,-5.4829308850395995,1.662589921415058,-24.758637575102085,0.279422412614071,0.16008383086662797,46.777887049792085,3
0,1,40,0,0,1106.435545722714,7.008898907204969,0.6703375166559704,0.06548869507418856,8.918302263773265,-5.705872506428207,1.1869682613124601,-18.990063629798033,0.36617863384275706,0.14984518376722109,37.355896684229464,6
0,1,41,0,0,1211.7564806933374,7.0998262229210765,0.7016816810150361,0.09851248655353012,12.816236702289075,-5.293138903789892,1.6179979932741246,-27.904488402266075,0.41586427193860226,0.11653818344597207,25.58150025988043,6
0,1,42,0,0,1436.496695652174,7.269962578139757,0.6362161954404011,0.036915374168333556,5.18976326895257,-6.29502508757594,0.5676239471769503,-8.065071791687908,0.36222566540186474,0.22564191895440047,55.716722203632166,5
0,1,43,0,0,1652.272911872208,7.409907141327926,0.642352097858377,0.014851173472987237,1.8877392015822596,-6.627214553623059,0.3262101484105117,-4.019025922368806,0.17419701477062446,0.035362709869891776,16.575216136238197,3
0,1,45,0,0,1209.8208999189926,7.098227611039375,0.7341053585677992,0.08487912162983256,10.341593811823376,-4.900101809335199,1.4901671767562874,-27.200374479713712,0.29503688534094635,0.04831425828231039,14.646841960371642,5
0,1,46,0,0,1157.2722023243914,7.053820965144833,0.6499464825324739,0.062822394756028,9.112984435124083,-6.305629438283368,1.2587879351305626,-18.82122408700568,0.3252630932335716,0.13541926356393785,39.25268766991094,9
0,1,47,0,0,1311.7657911194497,7.179129440702443,0.6293608637537235,0.030123141929710447,4.369280351981663,-6.19390801795254,0.3221705605109381,-4.7482161193565435,0.4317217779215679,0.1830506144388784,38.70585016428847,6
0,1,48,0,0,1096.4434030281182,6.999826950500362,0.658371495446953,0.057520541369306406,8.237125521793912,-6.185215111230478,0.9953305801158351,-15.171770963833856,0.3428924363951682,0.10201601786378206,28.05008621342875,9
0,1,49,0,0,1145.595530051344,7.043679894358113,0.6547607111945243,0.05501279839600509,7.859323259866648,-5.956957020844099,1.1386362548410272,-17.87987868162783,0.35997209384570805,0.21072723511982785,54.759044475994024,8
0,1,50,0,0,1529.2913638306968,7.332559746199374,0.6398507468974686,0.026330622534404418,3.680674729992972,-6.779968596857914,0.5965026645808316,-7.869183980472337,0.20501175105993483,0.06750901271347853,29.452895405415898,5
0,1,51,0,0,1192.9205753595998,7.084159844323912,0.6317153309834563,0.003913449295803957,0.4380496086084646,-6.937039084112798,0.16685515198388237,-1.7007891697471196,0.2039879770365198,0.1220423297417633,42.30492414597348,2
0,1,52,0,0,1409.7216684466596,7.251147565621832,0.6468837179917143,0.04038793563888171,5.8402234248886975,-6.331194210121346,0.47527759518880835,-7.022079349435546,0.3077913486346409,0.1466844727304204,44.57914780186967,8
0,1,53,0,0,1215.878731757908,7.103222330380254,0.6699160839182879,0.0907711087544021,12.119151902173249,-5.77245366365629,1.4260966149384948,-22.09700871961605,0.37109447396923645,0.18821376249880414,45.36405651604671,5
0,1,54,0,0,1253.1830364574662,7.133442022805019,0.6425785821694647,0.023477983487301013,3.3353692755918796,-6.792644397711801,0.4140661958266126,-5.56468101070686,0.28951677623298805,0.18052860067991994,56.92219759754755,6
0,1,55,0,0,1225.456847948651,7.111068990556011,0.6722723816797552,0.07145011655125601,10.020315833635712,-6.078828516333843,1.5439549564317634,-23.9463029563666,0.33281913765649596,0.21109818338716926,59.79982922868653,9
0,1,56,0,0,1306.2430673265983,7.174910408389256,0.6499387414976937,0.02906947643331564,4.183779727291128,-6.444966271229163,0.3883007389402528,-5.635748377114804,0.27342204476018417,0.1331529884636669,45.55346509213278,8
0,1,57,0,0,1468.1524415548486,7.2917600468041615,0.6744668361744965,0.05528338480538005,7.4824427456630485,-5.768899921574568,1.214133072440767,-19.212446065088333,0.3498529843019884,0.19306694716946848,50.37693298722707,6
0,1,58,0,0,1241.006472786945,7.1236780009742,0.6882523916578817,0.09435075676100904,12.514313649581418,-5.436579729199393,1.5388303140239177,-25.83891947838618,0.3857968700900359,0.1385847145327779,32.79185678606025,6
0,1,59,0,0,1193.739518396284,7.084846111355374,0.733262931198134,0.12374563129264139,11.933151303075126,-5.0991612412823475,2.4800136480621933,-34.39064553955852,0.3214910882770021,0.21244943924323845,46.727403846024316,2
0,1,60,0,0,1354.181797155083,7.210952711191216,0.6616489212436724,0.05849491234707566,8.07048923860269,-5.932501358145914,1.3008097403092325,-20.01636956535751,0.3724851278354692,0.177829454106726,43.5816967910849,6
0,1,61,0,0,1111.212574019245,7.013207107088175,0.6369823557306222,0.024010103826229718,3.60887928157904,-6.699135199857568,0.5978187749672302,-8.54390728957794,0.31114817292588043,0.12662643599388743,38.96393838314474,12
0,1,62,0,0,1143.736823133611,7.042056095765868,0.6437942448972044,0.059405237616755896,8.967385816992575,-6.331227811907043,1.0883185787266343,-16.705378133465974,0.3662698930163648,0.1414829406341883,37.53972305254628,18
0,1,63,0,0,1444.4363712142265,7.275474469932453,0.6758132992162352,0.1249263101192257,15.093207724464703,-5.539662728081349,1.778263139264204,-26.210003107931197,0.36779975458328834,0.09009875044016884,20.00146024121379,3
0,1,64,0,0,1291.669519850004,7.16369086203303,0.6237193934343246,0.01899182950272763,2.7796296263022895,-6.7947678132865725,0.379138583025191,-5.093692677704553,0.31294560373653085,0.13710310581352056,39.99335287105518,6
0,1,65,0,0,1225.7724969843184,7.111326534011147,0.6253281436208532,0.027815185284530624,4.219832735948951,-6.444334075756922,0.7159361391232736,-10.539438981168018,0.4028555088302033,0.19564028181456408,46.07127461712336,10
0,1,66,0,0,1196.8028651784143,7.087409001250113,0.691699984511783,0.07507791617838075,9.399939877050674,-5.507121466970426,1.3452254441857192,-21.15441643096584,0.34710057709577147,0.06272771560165405,15.650736073944627,4
0,1,67,0,0,1259.1963969009614,7.138229016239859,0.7022531406069705,0.08244357028678302,10.869002935685442,-5.538149306399121,1.7334318149100403,-28.978020039557084,0.40673216876796753,0.21218843862994638,48.29918469886965,7
0,1,68,0,0,1152.2858690418873,7.049502960681638,0.7092200511663623,0.08173300230137898,9.40959252608326,-5.401152984715453,1.4753540704673536,-22.30304450926158,0.2699984780222941,0.1117740176533989,33.80133988867144,3
0,1,69,0,0,1618.749199793495,7.3894090311116605,0.7117483290022643,0.06341352542555025,7.968937770080274,-4.929134073016736,1.340175692286411,-24.318461663682818,0.4020183921355299,0.20980850432536166,46.67906614291489,5
0,1,70,0,0,1220.3242925518516,7.106871915972227,0.6555231417095461,0.07835484447371473,10.911568963616748,-6.2637890703973405,1.4253312131187448,-20.772465583993487,0.3173743046099197,0.16789821101296384,48.292944220122756,6
0,1,71,0,0,1516.6893728508269,7.324285194275256,0.6652050923126944,0.0037838632118485545,0.49261824718049635,-6.3057904499800435,0.057805076498306476,-0.7938840516876775,0.1534412772973276,0.0716060005351513,40.41455898902583,4
0,1,72,0,0,1277.98067068237,7.153036510161419,0.6429004885030578,0.05688345633560981,8.191601680481746,-6.627297565075797,1.333565291520301,-18.62963808588872,0.3131577498357327,0.1553837503226699,45.937678151739206,7
0,1,73,0,0,1553.3787839807906,7.348187698096985,0.6956250442631473,0.0916401782256327,12.420367742055355,-5.361759299400165,1.6204280134773903,-28.493524177973807,0.4302954461570921,0.1589160120577579,34.819669684702966,9
0,1,74,0,0,1203.5816223754553,7.09305707575884,0.6250695119784174,0.026391186570548255,3.949431874579682,-6.869287107093972,0.4781285151947423,-6.510839708745595,0.3053300534928945,0.1367349365776937,41.89034780749974,8
0,1,75,0,0,1221.1135401974611,7.107518459302158,0.6604521229312639,0.08390700737525028,11.363232292867496,-5.980669862547694,1.4904468619230242,-22.290081724667658,0.39740019113184244,0.05897256068888032,13.272933174188617,5
0,1,76,0,0,1216.0045387027562,7.103325795004966,0.6437186808393394,0.059552641335435086,8.65384161541224,-6.07847661623587,0.8314354819792998,-12.794927533587645,0.4084430935439017,0.18188401302340826,41.65498643643819,8
0,1,77,0,0,1306.8705870536835,7.175390693460742,0.631123791291454,0.022767962625410393,3.3399212199466675,-6.866398016760604,0.6077649138830681,-8.194703712718027,0.27709808922968937,0.1235584794045392,41.282465731921306,7
0,1,78,0,0,1465.1855573533169,7.2897371737398595,0.6323930952126506,0.031044863243753523,4.0082703125292625,-5.7032854407924205,1.3669410688538082,-19.56946957390499,0.560814348419519,0.23554509037286814,34.29330249587198,3
0,1,79,0,0,1459.8679874658849,7.286101291070374,0.7128899511014163,0.08273769858652232,10.856378344323742,-5.249451145595676,1.6336192452718061,-29.109917145222436,0.40196361518107815,0.2493001524115107,58.01493727076448,8
0,1,80,0,0,1229.8146230141317,7.1146187240114775,0.6711696791471511,0.05659874929645028,7.807304374539939,-5.906262249870705,1.1708025423525297,-18.352597306333713,0.33422294019140947,0.16195293189243282,44.862055093297656,7
0,1,81,0,0,1311.9506126194203,7.1792703259749615,0.6071005869452316,0.028277518911718234,4.356971060102737,-7.149274896140195,0.12237241842569177,-1.6011262330501592,0.36100382936136227,0.07549638700682937,19.562231141604126,8
0,1,82,0,0,1139.4181838002835,7.03827304602048,0.6324690821979364,0.0351491122352159,4.9707286265174355,-6.171536173150612,0.6230407614483261,-9.029592997689385,0.4052697159589497,0.21405351717121932,47.24144897777133,5
0,1,83,0,0,1194.386572302984,7.085388003950621,0.6264328256349676,0.03394547183921168,5.016882710951441,-6.767248601218087,0.4133386570534261,-5.6548423039191205,0.3129750304353368,0.15306967428623813,45.279964003108034,7
0,1,84,0,0,1262.0523274739585,7.140494506167036,0.6478208400919285,0.04779002890203428,6.900592864149839,-6.115330991299378,1.0564677873934212,-16.159961358646754,0.3696217655765469,0.16824543981139706,42.578444459257256,8
0,1,85,0,0,1210.6711947056774,7.098930191166408,0.6756164780143791,0.09720708397177458,13.32061533576624,-5.568343901837705,1.5356168779553125,-25.531917500494185,0.4473943342761091,0.21781106885385512,45.07295914332962,7
0,1,86,0,0,1274.5140068678836,7.15032021384435,0.7584570469670228,0.06911226390367149,8.15021606222791,-4.43206328110593,1.2068076211408159,-24.354380391087922,0.38114689914742655,0.10312867760087803,24.200929779153387,5
0,1,87,0,0,1260.5966008134806,7.139340380592335,0.6275211513516081,0.01749828861871632,2.60838223241965,-6.975088359997163,0.26807490440434567,-3.595095841458441,0.24357007519273155,0.08174523054317635,31.393701120036223,8
0,1,88,0,0,1643.8488337230915,7.404795621098348,0.7006264091594067,0.06412045752653757,8.725971025016666,-5.450102656855716,1.2473216226137027,-21.821139505019772,0.38773958565923067,0.18107576965209626,44.527043038071604,11
0,1,89,0,0,1259.3246646591842,7.1383308758274495,0.66087626846648,0.06502743508914652,9.334643189304687,-5.964951492817102,1.3496638279543862,-21.465447507915023,0.36076371890907855,0.1578636009758721,41.512644915844376,10
0,1,90,0,0,1163.0601147418308,7.058809840556702,0.6681077101002842,0.05984632085793422,8.293112908305776,-5.842087827820554,1.0712747275154073,-16.976938798986364,0.34526303393710206,0.07916345364934693,21.227617599319906,7
0,1,91,0,0,1191.4852291432037,7.082955899603545,0.6985555137357873,0.08831864596889731,11.826480057116314,-5.453773581168666,1.6640143867719297,-28.54065918441155,0.3941312391309546,0.12875935591825366,30.5591987741242,8
0,1,92,0,0,1084.2324710687542,6.988627615712533,0.6294197553856689,0.0051810540052871145,0.5820532942420072,-6.039091419693516,0.5056549941977001,-5.920626970011722,0.490554779921777,0.10772012520646278,15.527242648802575,2
0,1,93,0,0,969.7903763697,6.8770799413076205,0.6318158486335519,0.0018791975123600816,0.21031338594189364,-6.767777012570194,0.11764435077822176,-1.229164584605275,0.2380113248999875,0.14073574081835724,41.81111832799937,2
0,2,1,0,0,846.4236220472441,6.741019969560578,0.6375858824033723,0.013363333354684852,1.4820440500870247,-6.35124147851649,0.05715186257447074,-0.6362924433049486,0.3711482336069317,0.03714786362275851,7.077362599565666,2
0,2,2,0,0,962.1058118899732,6.869124436186696,0.6251657247080278,0.06753904311650573,9.356003500272413,-6.268919129600526,1.3602367575651408,-18.7911115594157,0.41804586194399096,0.1523738067553272,31.565815986747875,4
0,2,3,0,0,915.9303797468356,6.819940357142438,0.6129350987331628,0.03470108641693763,4.003258023675224,-6.974699359918112,0.39045937414810805,-3.958542970678293,0.26054859277457587,0.2213056420614819,60.06047415190129,2
0,2,4,0,0,1123.6117616103145,7.02430356296661,0.6491936835059979,0.02354149560355992,3.310313626241388,-6.4871761690885705,0.5609199735934238,-7.893226947143966,0.25323476066362405,0.10647844255468912,38.38378054312584,6
0,2,5,0,0,1262.237659963437,7.140641345468965,0.6564957388704412,0.059162846682960735,8.429875824280133,-6.092682485044619,1.0421486133594922,-16.000189846033837,0.3648699093413274,0.17820274050707877,45.685707651622195,8
0,2,6,0,0,1015.8869184890656,6.923517321244306,0.634934082929103,0.07752118513505638,11.303641320549216,-6.465836442844945,1.3028294873527444,-18.654751579778942,0.3449888959265034,0.08948680048564915,24.01488266207855,7
0,2,7,0,0,954.0954905425748,6.860763761347485,0.6167353050853822,0.011626878965855821,1.7209716579302827,-6.825742640472957,0.45805029693449895,-6.1259385563742015,0.36126919676965447,0.0985429995489427,24.900279449874844,6
0,2,8,0,0,1088.2157864849516,6.9922947409167815,0.633615103562713,0.038299741527357566,5.698939687392532,-6.707441714971328,0.5666921641658985,-7.96551828362179,0.27803562642917,0.14827736782579778,50.28033451812517,9
0,2,9,0,0,986.6493575610128,6.894314715483628,0.6247950153187738,0.03780509325596652,5.740292363708923,-6.468666326876814,1.0440840592732432,-15.31235433613008,0.3856133353893943,0.16806891068959984,41.34819879394454,10
0,2,10,0,0,1096.6836796449466,7.000046068325032,0.6459685182082268,0.055630697434079564,8.170044209120524,-6.093094604523597,0.9979578468752274,-15.538014800986394,0.4247415692717289,0.1193530580312606,26.658151901556117,10
0,2,11,0,0,1149.425914487681,7.047017891919778,0.6227844065992686,0.028641438842164847,4.198232423887186,-6.8670501225352005,0.5030366359407805,-6.687114744561294,0.33275652850366977,0.09544279680708669,26.18339450653678,6
0,2,12,0,0,1042.4005894192064,6.949281591254841,0.6301178118293109,0.01731908082646849,2.591354456031182,-6.802280336262067,0.4077188918823922,-5.651061683555548,0.25424418589742315,0.14626858357914657,54.24051000853931,9
0,2,13,0,0,1009.442705590249,6.9171536809072345,0.6444395246912489,0.061777333969920425,9.094278468321885,-6.053161187131291,1.0133529981489702,-15.881801833017834,0.4226920898854167,0.12244575287410484,27.481526966916558,10
0,2,14,0,0,1203.3285629688116,7.092846798359113,0.6363799329139375,0.038996341241275385,4.333036902485036,-6.7585223416782085,1.0565657964621353,-11.054263072283161,0.2668862241396912,0.12779519121018146,33.85893992806943,2
0,2,15,0,0,1229.281114327062,7.114184817606502,0.6407197584198226,0.07462966770542262,10.981638159008353,-6.090741922984534,1.2606368202548655,-19.51387544105877,0.40793054350584024,0.16257253847441014,37.573763873954036,9
0,2,16,0,0,1252.233426183844,7.132683976920628,0.6703326949926025,0.06407284836548922,8.849326805863681,-5.953618825132286,1.295741410814244,-20.149483490200012,0.30966849473115154,0.12644989767792705,37.804897455275594,7
0,2,17,0,0,1002.586431385986,6.910338371310722,0.6441539943033618,0.05991414935477383,8.769269806588559,-6.119810347902584,1.066181848893285,-16.42544180232285,0.4154386590309364,0.12242929843797476,27.784474798546828,9
0,2,18,0,0,1202.7693697310317,7.092381984986184,0.6658366449946699,0.06425400227693384,8.934270477001585,-5.9861766791990565,1.14893873939598,-17.76944843670165,0.3531531090902368,0.08100595728543429,21.236382046691478,7
0,2,19,0,0,999.9798947510458,6.907735173531069,0.6429097430924847,0.06516561562650887,9.814182580777757,-6.345612823248113,1.1894770481289874,-18.14964498472758,0.333520024607294,0.11731935730166598,34.05911815580779,16
0,2,20,0,0,1003.7460872606453,6.911494367131974,0.6397199613749583,0.03939287650617708,5.621305250783514,-6.421108258917305,0.5674053606587247,-8.066642671601688,0.3334406646998011,0.11735429900679978,32.128453220755134,6
0,2,21,0,0,1121.2925319763444,7.0222373452969205,0.6480038989751749,0.053725669521538406,7.8167812061107425,-6.516502600294895,1.1110931247170701,-16.0753199726417,0.27318250439312464,0.11619897265011701,40.102656749725,9
0,2,22,0,0,1066.1668338827576,6.971825097060674,0.6425270801928897,0.06192164996941269,9.142655138531545,-6.451072707119584,1.1665642471090265,-17.15528668765151,0.3401975207216873,0.07015444197207463,19.56344280280887,10
0,2,23,0,0,1124.7572105887002,7.02532247853754,0.6896445618838499,0.0934262491277,12.116818168577211,-5.66560162009158,1.8210084927270203,-28.748218109103323,0.3586680933673395,0.11203677793629997,27.939128802186108,5
0,2,24,0,0,1148.670790522122,7.0463607185370485,0.6495508779831658,0.026494201747810114,3.7762807097902744,-6.08369084420501,0.5975103158954211,-9.092951539514262,0.4111204144981665,0.06716399043895334,15.124953696404631,7
0,2,25,0,0,1027.2405590975968,6.934631417258982,0.6207758507584229,0.014842655754016082,2.236561412364328,-6.868496557067843,0.1921286961656312,-2.616583371799306,0.3156419957569025,0.12056520958330143,35.72985479510953,8
0,2,26,0,0,1228.2612717726477,7.1133548481063,0.6532414783900646,0.04906218463500658,7.190827142677696,-6.219863319553233,1.1568504203674956,-17.807464491980397,0.3384266843681412,0.132139013321486,37.382830370593645,12
0,2,27,0,0,1243.8448051948053,7.125962510850059,0.6310328854484311,0.05272048812436325,7.235325300545778,-5.90985168076111,1.4618925093968314,-21.422467417605116,0.545588359175922,0.17202171447942732,27.305416663719768,4
0,2,28,0,0,1008.455699621826,6.916175429430763,0.6707001725656266,0.08478490931404495,11.91828813540008,-5.844842722361573,1.3938318423768488,-22.48336398189543,0.3397104340963689,0.1061643724893121,29.464131869560184,9
0,2,29,0,0,1258.359045057162,7.137563805964271,0.6558065125709709,0.04994318355390225,7.224732170364151,-6.4043404262079235,1.0325946776470853,-15.295959601567874,0.3177434871141953,0.09699566224778411,28.959890128212358,10
0,2,30,0,0,959.6811641171896,6.866601108586323,0.625699106205474,0.017030330288617456,2.5199048441327916,-6.767568546028838,0.4785359428089012,-6.54648994395573,0.31407617880550526,0.07612967154285324,22.441173466741287,7
0,2,31,0,0,1103.1576242424242,7.005931914068415,0.650445112561615,0.0620767377540134,9.053979062547828,-6.433509548967933,1.1049926178898108,-16.294186448038204,0.2973769293736071,0.12316630886151345,39.29216040584321,10
0,2,32,0,0,1116.8852599914053,7.018299072209634,0.652704303898508,0.0583663050602823,8.483342066060732,-5.937261951761805,0.9069105156726004,-14.491037552919,0.3866434165711733,0.13862618701990229,34.0138594533652,10
0,2,33,0,0,1048.266904323827,6.954893512153927,0.6207512233591946,0.012291821260955816,1.7148624231716998,-6.874219554739746,0.3066277369520906,-3.862946296534116,0.29690463629916386,0.09718664392126228,28.347857276152165,4
0,2,34,0,0,1075.6409121282993,6.980671960235394,0.6325486306136245,0.05464700635310753,7.998325255249641,-6.6617088857304525,1.3888011358792203,-19.3010536521358,0.307118128722018,0.15746669577454037,47.468976383609764,7
0,2,35,0,0,1213.210428913564,7.1010253719805485,0.6284750971643762,0.02034552310291373,2.9552223569896263,-6.434356773626894,0.7024007082226504,-9.965272516387888,0.38237925496435193,0.1837778829702893,43.874107868271665,6
0,2,36,0,0,1426.3518286124058,7.26287529467497,0.680459673418111,0.05855012063911997,7.8547936224747055,-5.759977826544912,1.3785165773068262,-21.847440158714168,0.3485326348981785,0.20508480675697507,53.71547435110799,6
