cell_line,position,cell_label,Dox (ng/ml ),BMP2 (ng/ml ),CFP_intensity,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,barcode_number sum
0,1,1,0,0,441.3916400425985,6.089932554002587,0.6739452459944621,0.04925802143855911,5.168176672222378,-5.6404188175357,0.2485510686648605,-3.115941418706067,2
0,1,2,0,0,385.41096715878274,5.954310212136836,0.6536560102298137,,0.0,-6.480634985274055,,-0.0,1
0,1,3,0,0,399.6373603204723,5.990557536699556,0.638423511832249,0.07762066322581217,9.927110289426643,-5.9897187107426655,0.945233181254554,-12.8850735392562,3
0,1,4,0,0,393.425776602776,5.974892426438785,0.6500916229912607,0.024551930481655118,3.4476284263913115,-6.350704104374191,0.41315511349891143,-5.938826406563212,6
0,1,5,0,0,418.5765625,6.036859818238943,0.6637849076754843,0.02426333431818595,2.984540516608207,-6.073469046185481,0.7012784353257053,-9.427749452043512,3
0,1,6,0,0,472.3423897166229,6.157704124550732,0.6619009406344221,0.03141265810963118,3.355804804133502,-6.339356714633762,0.581223900698682,-6.483108303765454,2
0,1,7,0,0,375.0232244768548,5.926987955990987,0.6624782598452938,,0.0,-6.302244587090945,,-0.0,1
0,1,8,0,0,370.7102351820646,5.915420720193828,0.6269019093514547,0.0321413489742794,3.6253464022319273,-6.17048897259469,0.7261151771396608,-8.320912134488808,2
0,1,9,0,0,377.6280870486592,5.933909814578842,0.6496636339509022,,0.0,-6.422708269715347,,-0.0,1
0,1,10,0,0,385.65661837487625,5.954947383842697,0.6623650196223354,0.023196304325749387,3.032857748355717,-6.208664032308209,0.3667930338463932,-5.11627112675394,4
0,1,11,0,0,365.1914878397711,5.900421840233869,0.6501039001466822,0.013066924720874217,1.7406892582958897,-5.676468419162105,0.9950509084616045,-15.180906527684579,4
0,1,12,0,0,390.6074939028896,5.967703203877814,0.6642489482659776,0.025328493163885572,2.6962706256704716,-5.920654324519285,0.7718064178886648,-9.217723615314831,2
0,1,13,0,0,405.2494527698266,6.004502810262811,0.6498971009879276,0.02740912652028647,3.443538685741125,-6.3387681252054735,0.8270225586537822,-10.652875734731564,3
0,1,14,0,0,748.1719137948157,6.617632782843807,0.6595017824422218,0.011292967133926201,1.2108130489875728,-6.033163111990328,0.052491986528771434,-0.6152235393516854,2
0,1,15,0,0,401.3931904161413,5.994941471634733,0.6550776808441563,0.02815452845461172,3.0390682774768174,-5.965816392563761,0.5193485687885405,-6.155651978288405,2
0,1,16,0,0,473.0404676258993,6.159180940066752,0.6628006354156324,0.03448900463685948,3.6794486534860726,-6.376664364508781,0.5632944102410082,-6.246358197913043,2
0,1,17,0,0,432.47649390007,6.069527975530954,0.6787333950845059,0.036795685965952445,4.426414259511997,-5.672432153248855,0.8126396028555389,-11.697230382526241,3
0,1,18,0,0,467.0976595151853,6.146538356823672,0.6514939520002477,,0.0,-6.556416383400794,,-0.0,1
0,1,19,0,0,397.197887142489,5.984434612777436,0.6451634410613466,,0.0,-6.184669012041351,,-0.0,1
0,1,20,0,0,420.9486058910935,6.042510749962281,0.6671397551725634,0.03591080413639833,4.395038456095342,-6.239175275057321,0.27082749407400175,-3.5442139895743683,3
0,1,21,0,0,1058.34978084739,6.964466163496087,0.6352008605929623,0.03973073334499243,5.1070472265504625,-6.723475592224074,0.16171491380892697,-1.963860393316796,3
0,1,22,0,0,704.3345493135239,6.557253455373608,0.6417552244078202,0.04745565619499843,6.403968718143592,-6.525161483193812,0.2596289180651475,-3.445818761429846,4
0,1,23,0,0,464.8805394990366,6.141780468278646,0.649490043895744,0.016464372325761388,2.1953476924680313,-6.499287726183365,0.24812872419915086,-3.3062973608536725,4
0,1,24,0,0,475.5839686791675,6.164543456677378,0.6335380026567102,,0.0,-5.17775675915171,,-0.0,1
0,1,25,0,0,464.0380067567568,6.139966459985423,0.6022324029989385,0.07412556649098938,8.703399296361892,-6.33818684969674,0.03891875550707882,-0.43418909203841516,2
0,1,26,0,0,425.827937802702,6.054035362807448,0.6687562354613419,0.03749039474873613,4.854928078227845,-5.580131426093223,1.1931890492232686,-18.518058971026978,4
0,1,27,0,0,421.9821445900049,6.044963001742767,0.6340978723415958,0.008546069097166363,0.9530048395809371,-6.275553525463966,0.3448288425507659,-3.885407270083449,2
0,1,28,0,0,487.1826252904082,6.18863905338376,0.6629642743339789,0.033733648446645205,4.154584143553456,-6.095439288802467,0.577409061523457,-7.734512677317021,3
0,1,29,0,0,485.7343091828138,6.185661785487367,0.6474987938646876,,0.0,-6.729747627573408,,-0.0,1
0,1,30,0,0,413.8480731029003,6.025498933292778,0.6597892084910919,,0.0,-6.65408876391202,,-0.0,1
0,1,31,0,0,411.0912849872773,6.018815294426577,0.7064101606618857,,0.0,-5.141472051830884,,-0.0,1
0,1,32,0,0,406.6026513291717,6.007836421903856,0.661595866791168,0.01093668287236642,1.3497309490895963,-5.9515916664857365,0.4167839845220088,-5.717843518464947,3
0,1,33,0,0,406.8692008992438,6.008491760079066,0.613494769219218,,0.0,-5.772359199626067,,-0.0,1
0,1,34,0,0,496.87414617486337,6.208336767016908,0.6453513968036635,0.011149127882572522,1.2216017458286408,-6.408557873454508,0.2963156041083382,-3.269483980230481,2
0,1,35,0,0,411.5811724915445,6.020006260667682,0.6914655815172175,0.03606354254062696,4.258456236672476,-5.723743356310547,0.8887416050344537,-12.67797028388427,3
0,1,36,0,0,422.5185054635178,6.046233245751692,0.6498356243180348,0.01647732988830098,1.792950596097702,-6.365824831502124,0.2893584966167474,-3.2141530841238364,2
0,1,37,0,0,381.8833679993837,5.9451152426137845,0.6913614031318387,0.02895731832764597,3.4198541168561603,-5.69797829768613,0.5775144750076231,-8.275542124677456,3
0,1,38,0,0,423.7033585370143,6.049033584287466,0.6380808311882953,0.017892454052066353,1.982801390338474,-5.96529761081422,0.89994129739348,-10.667608484497578,2
0,1,39,0,0,437.9502001826227,6.082105205699124,0.6732269295212094,0.048207963635785146,5.063400838451495,-5.8486942050960025,0.6520690308394725,-7.883510700672081,2
0,1,40,0,0,381.6827543805718,5.944589777647365,0.6721953068986175,0.0050970807097417675,0.6566843496932944,-6.043538087557912,0.27300629909205565,-3.9121188115558003,4
0,1,41,0,0,448.50672371638143,6.105923672950317,0.6564587225804764,0.012623860284861033,1.7200051588589331,-6.192626739284852,0.2571784666139909,-3.714537031918414,5
0,1,42,0,0,405.4162687886826,6.004914363426524,0.6447414594723584,0.019470197807712235,2.1353534348704386,-5.760318822739893,0.28237750255726385,-3.466319366291422,2
0,1,43,0,0,421.7751351351352,6.044472316888253,0.6556485581419375,0.009026116774215264,1.1240463192791375,-6.364843189601501,0.18986360365895072,-2.4356135510678043,3
0,1,45,0,0,398.1799279633268,5.986903983436789,0.6692830454772875,,0.0,-6.378781698367912,,-0.0,1
0,1,46,0,0,595.8873781196887,6.3900516863231855,0.5959194373380923,0.07058647091055004,10.25804381295017,-6.161833868097013,0.34351374016770014,-4.827972189813534,4
0,1,47,0,0,380.7227935192721,5.942071534249878,0.6477668232432969,0.025169842801648124,3.3650570688923778,-6.079428127815249,0.441172431393431,-6.28458014476702,4
0,1,48,0,0,450.2354448919809,6.109770656808351,0.6753082294183539,0.009057946878608225,1.1616046956455914,-6.156721108622288,0.22966904773702745,-3.2306032106066107,4
0,1,49,0,0,462.3366838721362,6.136293378640223,0.6511756975486784,0.030725253005532638,3.85257989842002,-6.110720117577788,0.538840065385114,-7.199823631068431,3
0,1,50,0,0,406.39422583718033,6.007323688085532,0.6298938415833572,0.048399689355153465,5.433256572936722,-5.2083199836657545,0.992884409451435,-13.479880288833007,2
0,1,51,0,0,410.7088924673466,6.017884672706068,0.6895044346678082,0.02670171608151169,3.1619607923132445,-5.399620656379073,0.32429355205970944,-4.903762566372983,3
0,1,52,0,0,445.6054785639031,6.0994339833397895,0.6850263621973128,0.043947718652281656,5.238216220476769,-5.62891690584398,0.6710470072043473,-9.733801301193333,3
0,1,53,0,0,431.7052631578948,6.067743094189441,0.6862194102204267,,0.0,-5.031145626912138,,-0.0,1
0,1,54,0,0,471.4092750384132,6.155726665824832,0.650244322175811,0.007029342219215892,0.7644042986575352,-6.886330340737665,0.16298500260103446,-1.673573512573508,2
0,1,55,0,0,427.5123664350295,6.05798321529183,0.6987654603291952,0.04381278096771351,5.4300024089066925,-5.457825194615741,1.123208540884019,-17.822614236762803,4
0,1,56,0,0,431.4798237022527,6.067220750918688,0.6743804002890768,0.01433243011034486,1.8405411201457014,-5.92732959374822,0.43871457428481053,-6.409934867496755,4
0,1,57,0,0,421.6031268791341,6.044064413895887,0.6550538598793977,0.03847854928050829,5.087123856323325,-5.976924280778319,0.6362695645201629,-9.219216785151707,4
0,1,58,0,0,399.87861887968506,5.991161048256077,0.6122776952183454,0.08641799936152615,11.52418282755474,-6.453030795559591,0.09888456944055207,-1.2511781736773748,3
0,1,59,0,0,599.0054579019182,6.395270709763284,0.6797157746684389,0.019252219845535455,2.3126389389471513,-6.168474524246257,0.4388009330940206,-5.808234437394277,3
0,1,60,0,0,424.76017078868927,6.051524705618362,0.6504148008692947,0.016421086788418762,2.1864628999083138,-6.101028404385368,0.2509609695492293,-3.5623268829855697,4
0,1,61,0,0,416.7699438452625,6.0325343761433565,0.653550423355165,,0.0,-6.267189971676258,,-0.0,1
0,1,62,0,0,460.1947690946996,6.1316498109454,0.6432041520913513,0.013551570071219718,1.7202641794796654,-5.925186427955741,0.3353258376366605,-4.6208233826242795,3
0,1,63,0,0,680.4354164890442,6.522732911620059,0.6861283665135686,0.013840241059235153,1.646996401198577,-5.787237822608532,0.2256115836278091,-3.183057138764083,3
0,1,64,0,0,468.942250044084,6.150479626630275,0.652194624964919,0.0049129924132603085,0.5326646553582514,-6.403033665965271,0.4103508824236191,-4.531631516634895,2
0,1,65,0,0,418.59998267198057,6.036915768616725,0.6831417037744845,0.010898069508256353,1.1280381227720127,-5.129432884598992,0.6538061571167632,-9.012902160526522,2
0,1,66,0,0,423.038455622212,6.047463086550501,0.6744509143092104,0.018005057489021176,2.311930616635332,-5.878630890985271,0.5330344122436913,-7.852531493382722,4
0,1,67,0,0,631.1400432566044,6.447527776516492,0.6494380471318435,0.03033198988107324,4.177420252259803,-5.918105537363869,0.6110642428088465,-9.235260688836258,5
0,1,69,0,0,406.6718536718537,6.008006603908637,0.6716566036023653,,0.0,-6.150280962848377,,-0.0,1
0,1,70,0,0,601.069200226886,6.398710069715361,0.648508790471709,0.024984674296286317,3.145663010006733,-5.807137248784975,0.610688972937715,-8.586424550551754,3
0,1,71,0,0,406.90247098464994,6.008573527696627,0.6567996884837677,0.003167931865253906,0.39381954375816186,-6.482032305860681,0.12721148206256827,-1.602394669723017,3
0,1,72,0,0,447.3141146393972,6.1032610651374535,0.6650068769475164,0.028812490071841248,3.7521940318928024,-6.401703008790998,0.756210605526813,-10.23005275468277,4
0,1,73,0,0,771.3212858236244,6.648104999893038,0.6666125064869457,0.025069537127658355,3.2568929929151365,-6.358895482773775,0.6091756888307268,-8.29643486552745,4
0,1,74,0,0,640.4163037974683,6.462118439570302,0.6456842833165252,0.013532923574031176,1.7112985577714592,-6.340308462850004,0.6284371432218938,-8.09293083728004,3
0,1,75,0,0,394.92758504546987,5.978702419095496,0.676112418904875,0.012879939424247151,1.555425726314552,-6.022950510462081,0.4402821834789088,-5.968651026261589,3
0,1,76,0,0,597.7586596689544,6.393187093341743,0.6606804500241567,0.007130652147203684,0.8812358679243312,-5.540469231346985,0.8603612356773283,-12.679106731949238,3
0,1,77,0,0,1360.5295273441764,7.215629261291115,0.7074024851849284,0.02415726705765228,2.414716898674002,-5.744805377025687,0.23265604195879946,-2.863676907332647,2
0,1,78,0,0,755.7994037812819,6.627776002057287,0.6761872207023111,0.02900821070964794,3.5027436393515994,-5.8361136859145235,0.24385616419920855,-3.4116491731021443,3
0,1,79,0,0,521.4590000711187,6.256630652119337,0.648897783786213,0.0149694453445712,1.8835787773708474,-6.6709608888581515,0.35287828149827566,-4.319076593721588,3
0,1,80,0,0,369.5047314658144,5.912163545355837,0.6474787581903192,0.010638851050061899,1.4229834044569762,-6.443908267384392,0.5979392543216936,-8.035970759911208,4
0,1,81,0,0,406.9263685427911,6.008632256404649,0.6617947574301711,,0.0,-6.299472789753309,,-0.0,1
0,1,82,0,0,414.7706156923761,6.027725634145968,0.6544524736451468,0.007462949041614361,0.9875588705760056,-6.709325398290404,0.23665273328783856,-3.05466297631821,4
0,1,83,0,0,408.0551279756578,6.011402282863999,0.6763860914633806,0.006708551894164014,0.7013246718367924,-6.425188459372528,0.1887967646733493,-2.0777518575640914,2
0,1,84,0,0,408.5245229177813,6.012551944120707,0.6538417085735008,0.023479638918978567,2.9320620950580483,-6.564976178573947,0.29378634389138764,-3.653867718415413,3
0,1,85,0,0,414.8685517768437,6.027961727350732,0.6782798238007489,0.013499237837412671,1.6250050720387414,-5.601143880562312,0.8638222720761036,-12.592212353747836,3
0,1,86,0,0,403.3528128261076,5.999811645019527,0.6666361484385361,0.013712383619902967,1.4544844990143386,-6.616755097889874,0.3331835692542652,-3.56060270803678,2
0,1,87,0,0,676.8473522901413,6.517445770812282,0.6901399354587068,0.0064931906769944495,0.665282346860333,-5.384792434129499,0.19903699232019165,-2.6136644763603463,2
0,1,88,0,0,376.2555298778475,5.930268513304841,0.6545249847455624,,0.0,-5.871254291537264,,-0.0,1
0,2,2,0,0,371.4117647058824,5.917311325061721,0.6577863567937217,,0.0,-5.854204170774169,,-0.0,1
0,2,3,0,0,510.9852363064558,6.236340698018141,0.6437207843369009,0.037108462446188616,4.706843937314991,-6.13849250878607,0.30099896164936835,-4.003664135742448,3
0,2,4,0,0,447.32832053843725,6.1032928228508885,0.6658532652753922,0.02477217184987465,2.6306953218169076,-5.594629342018351,1.067834600829222,-13.496391651203984,2
0,2,5,0,0,406.2168897594951,6.006887228191994,0.6579115738960825,0.00362055013996275,0.4493258558822562,-5.77677943933696,0.5287044934875177,-7.472769486647232,3
0,2,6,0,0,511.6319070080863,6.237605434859406,0.6614913077740424,0.0331292929536588,4.337291959864386,-6.1831180270085655,0.4762028971337785,-6.66983558250341,4
0,2,7,0,0,372.1094649508974,5.919188071607674,0.6340299388370098,0.020669963582772854,2.6618545212851856,-6.3918396069500405,0.37156690524284836,-4.7464130261780095,3
0,2,8,0,0,404.06244146113016,6.001569424090386,0.663521209175008,0.027411936976409916,3.5777957750627927,-5.973935361917359,0.2156110885443404,-3.1256561831476652,4
0,2,9,0,0,496.1011404216104,6.206779818078016,0.6498227824548658,0.004207431069024426,0.5286599939401396,-6.5382742974746675,0.16582066823949815,-2.0707606090646093,3
0,2,11,0,0,401.0521777386713,5.994091537890876,0.6328491191717439,0.022646440553687364,2.530374334123803,-6.788809538541072,0.031099176605651334,-0.32392186792589944,2
0,2,12,0,0,431.1703870814533,6.0665033416369125,0.6523164100281359,0.011972542337412389,1.2978158673736548,-6.373329893371788,0.512170747987541,-5.682420572705948,2
0,2,13,0,0,392.4960458140169,5.972526462812524,0.6391028291729519,0.006240700739934084,0.6904744606237858,-6.777524432373026,0.045284632166060185,-0.47245968358609103,2
0,2,14,0,0,442.9760986892829,6.093515815292275,0.6526288400979994,0.016015406788202343,1.7352286702037873,-6.518986848657288,0.1517967964107642,-1.6465218690624173,2
0,2,16,0,0,414.5747706894775,6.027253345978084,0.6264886469139249,0.04477826651282483,5.8359080707515565,-6.2766996189740745,0.1949966204916617,-2.536589029091161,3
0,2,17,0,0,414.850759934078,6.027918840937176,0.6447225033574191,0.012272741813619875,1.5542580997632967,-6.494691280167078,0.12319744565259516,-1.5488079235043422,3
0,2,18,0,0,496.6198660064084,6.207824876314217,0.6264608969956752,0.03181820108412478,4.147018995287436,-6.864462815010046,0.4545182388721728,-5.406287396545211,3
0,2,19,0,0,487.9450192736864,6.190202734083147,0.6472120042308762,0.02612034688193885,2.853759554276624,-5.77481201604618,1.3930558550591647,-17.057511810720086,2
0,2,20,0,0,419.00245979186377,6.037876790529879,0.6562275339076827,0.014230070085773382,1.7705449666533493,-6.341515047210042,0.3959142897102995,-5.0975620412839415,3
0,2,21,0,0,434.9979284877961,6.075341268980325,0.66978364882248,0.04382257002587928,4.626454600496599,-5.749244529472502,0.5351116535883754,-6.5814052090597706,2
0,2,22,0,0,453.95713122382506,6.118002768965938,0.6389246530912029,0.03751210688765965,4.793758836661677,-6.470645755966037,0.6750646399756427,-8.518283819464457,3
0,2,24,0,0,414.99730094466935,6.028272016461764,0.6406947371336958,0.012612865584199653,1.607374156259225,-6.105782294238416,0.28102633155046175,-3.7580285015752293,3
0,2,25,0,0,665.9159739384407,6.501163497323288,0.6463228475391036,0.018911471844225935,2.069001588631229,-6.691437977070465,0.5454194408782271,-5.763630875120466,2
0,2,26,0,0,407.77887219896576,6.010725047575469,0.6331591436224997,0.032118504939528926,3.586967490412701,-6.729626167306337,0.23106924044553429,-2.4279302115835453,2
0,2,27,0,0,478.1440401972644,6.169912026422701,0.6246674958894978,0.027421681663915884,3.801682189598357,-6.464934114025084,0.888488934286009,-11.901961791130805,4
0,2,28,0,0,456.1857289678461,6.122900026958191,0.6602481125406402,0.02752047477960353,3.4033226504181586,-6.40338260476324,0.7473397856081709,-9.529344370058816,3
0,2,29,0,0,391.07150378098976,5.968890417386111,0.6548868318496653,0.04764032010564053,5.939676382054248,-5.934329051495777,0.6468225295373164,-8.899546675813744,3
0,2,30,0,0,439.1484426772697,6.084837494136344,0.6712561289687122,0.007305846340699025,0.8886620621444054,-5.683356380918185,0.26844430846851247,-3.8565918683184477,3
0,2,31,0,0,436.16776519632697,6.078026951899592,0.6525788038986857,0.004967988438323777,0.5383102075347924,-6.221030863250421,0.17873113563436546,-2.0315282273040993,2
0,2,32,0,0,444.66053574797206,6.097311150039182,0.6516771176852456,0.035014701794657065,3.7992945291943183,-6.48009679061582,0.8541320866501293,-9.320271131967552,2
0,2,33,0,0,884.9417344173442,6.785521806024031,0.6185314824587912,,0.0,-6.4039687475410965,,-0.0,1
0,2,34,0,0,417.0356645520656,6.033171744645373,0.6687580748101046,0.031059711602509622,4.022156934647781,-6.012717877829357,0.3133296467501606,-4.512958022610629,4
0,2,35,0,0,454.3416390889624,6.118849424054932,0.666980333386135,0.02805067972505956,3.6421765409474145,-6.102324669663483,0.2381505570849729,-3.379768260877801,4
0,2,36,0,0,405.68822874118086,6.00558495510372,0.6708303909138345,0.031919440419463097,4.120720625102018,-5.832051814630637,0.5860991499243045,-8.703227767928508,4
0,2,37,0,0,433.013870246085,6.070769760390337,0.6686594588602475,,0.0,-6.51333011974707,,-0.0,1
0,2,38,0,0,426.8335785374297,6.056394191444003,0.6885201780991322,,0.0,-4.090358528076171,,-0.0,1
0,2,39,0,0,429.6648583213773,6.063005505545489,0.6673602589049702,0.022458177459130427,2.7476950963990854,-5.893927337363524,0.5251193327359754,-7.274574578480726,3
0,2,40,0,0,451.4578728526097,6.112482063637003,0.657769567337918,0.018808768632354856,2.4763796104837192,-6.284847503589197,0.6175141690110874,-8.50908406695678,4
0,2,41,0,0,404.3795011691348,6.002353796368817,0.6586624895665311,0.04277826381025322,4.5924583389474645,-6.345164282778811,1.1079320205076986,-12.346823657836199,2
0,2,42,0,0,402.5981047071617,5.997938805562126,0.6322003006466962,0.045969378933942324,5.9370172220007635,-6.050394703879249,1.0160495452806009,-13.711518345123459,3
0,2,43,0,0,450.5420097212578,6.110451324024305,0.6726251802771949,0.03358091419891678,4.076371570945858,-5.701245127653454,0.37914521084301733,-5.429879989318401,3
0,2,44,0,0,412.00743292240753,6.021041390260593,0.6213915596738795,0.09381665270302879,10.675779270215836,-5.395374248191642,0.3182409054614559,-4.17080061458509,2
0,2,45,0,0,422.198638152995,6.045475909812133,0.6277553887612736,0.046383465794480674,6.032913760804655,-6.516284133619025,0.5330018929979504,-6.678564260504907,3
0,2,46,0,0,721.0652732852285,6.5807296647894695,0.6574012468137328,0.05261178709866813,6.53441782940997,-5.801070053386131,0.26701620941111337,-3.7582346020661643,3
0,2,47,0,0,417.1077592790591,6.033344603952569,0.6743202026502496,0.022639468645080676,2.741286509002385,-6.162159535307327,0.21867083463644627,-2.8974256152614513,3
0,2,48,0,0,407.5064859471146,6.0100568489888895,0.6630500243820813,0.03433185189158639,4.227711131225913,-6.262546248111305,0.6367022136381081,-8.301179103649952,3
0,2,49,0,0,430.7241322855272,6.0654678208724215,0.6673937530736622,,0.0,-6.258687860839541,,-0.0,1
0,2,50,0,0,424.31269295228014,6.050470666802738,0.6816417982148274,0.024689945256507882,3.1368557307050753,-5.566425348755898,0.24317366402708415,-3.7833000064550433,4
0,2,51,0,0,462.92283029297954,6.137560366961401,0.6277911430833032,0.06199343259007223,6.982573273999583,-5.737723860558598,0.487200498930109,-6.004171426915105,2
0,2,52,0,0,451.71628027234334,6.113054284234528,0.6587710422618882,,0.0,-5.933874445988191,,-0.0,1
0,2,53,0,0,1291.6423815119467,7.163669851532483,0.6245072262008465,0.03611711273012126,5.008482820272761,-6.258353429728966,0.5331289224889727,-7.377390803377342,4
0,2,54,0,0,533.1920943134535,6.278881761325643,0.6835126090719931,0.0052874725182413766,0.6316201304252269,-6.123221110208509,0.2637164452481297,-3.5165082560962673,3
0,2,55,0,0,552.30709991218,6.314104231997754,0.609364944211764,0.06962072310792018,9.328577713452805,-6.643863548143474,0.23881010603297304,-2.934853096454645,3
