cell_line,position,cell_label,Dox (ng/ml ),BMP2 (ng/ml ),CFP_intensity,lnCFP,stimulation time (Days),int_ratio mean,int_ratio std,int_ratio CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
3,7,30,500,64,5713.259603596241,8.650544998545593,3,1.1764893591008718,0.07079578325344697,4.255047275241296,10.671270943706304,1.7917004528961524,11.872283505696977,2
3,7,31,500,64,2044.1740080448924,7.622749078837568,3,1.0423710594158009,0.05195526409369432,3.524456979799405,6.863268134300487,2.1464066843199063,22.113935984542863,2
3,7,32,500,64,2392.6392071285686,7.78015230643217,3,0.9402958963736726,0.06483170185022939,5.629596289911039,1.8719117032402817,1.990666623915975,86.82954913849895,3
3,7,33,500,64,1648.9125353440152,7.407871280124381,3,0.9762676867973776,0.060857952024023484,4.407917126344878,2.814864309024415,2.5526034762337497,64.12256611938814,2
3,7,34,500,64,1890.735407136322,7.544721136677172,3,0.8722942696744178,,0.0,1.1854454489601949,,0.0,1
3,7,35,500,64,2313.336494199963,7.746446131200667,3,1.0380072671197886,,0.0,6.359578022900678,,0.0,1
3,7,36,500,64,2715.8065649357777,7.906844265573716,3,1.1100280541764098,0.0686241102256638,5.353938807575711,9.132411054570834,2.4234195529925593,22.981257461785514,4
3,7,37,500,64,3247.853437383872,8.085749576305284,3,1.029981058016877,0.09297329200072703,6.382840221307623,6.291414834671883,4.132251044979121,46.44333289496594,2
3,7,38,500,64,7730.2023487962415,8.952890318314694,3,1.1349383557983446,0.08640818141875771,6.216371517638091,9.544335396948531,2.367001164681033,20.249166417935246,3
3,7,39,500,64,3431.7093991890897,8.140813783126863,3,1.0278589177970234,0.0693594038809636,4.771521069097825,6.09573261150204,2.287052400991237,26.529875319964034,2
3,7,40,500,64,7294.656432220445,8.894897363510662,3,1.2715686419843424,0.10149646899303622,5.644118541604437,11.136004070968971,0.353341053143737,2.2436221570794794,2
3,7,41,500,64,2438.9691358024693,7.79933074368832,3,0.9957504750282243,0.056406133589491814,4.005537588170713,4.95881268310397,2.7572091969870205,39.31669625235893,2
3,7,42,500,64,3112.752711121366,8.043262729805194,3,1.0932410335269147,0.04449972815501119,3.323500927655714,8.605195411159249,2.022306034243922,19.18847723560561,3
3,7,43,500,64,2039.465423465424,7.620443005176993,3,0.9942911765460731,0.04417633075148657,3.141673563958105,5.142123977293604,2.5185662663271082,34.63345679045454,2
3,7,44,500,64,2817.311189547993,7.943538230198328,3,1.0803781343984689,0.10758242216605463,7.041262482829362,7.477555489537806,3.148693007205844,29.775267871767202,2
3,7,46,500,64,1493.3620287868405,7.308785252261775,3,1.0434010798358921,0.055183266410740485,4.318276952126604,7.029424929845647,2.9753682698608093,34.56012467004948,3
3,7,47,500,64,1463.926662227718,7.288877599159755,3,0.7984427145657995,,0.0,0.1237401407092026,,0.0,1
3,7,48,500,64,1244.903238736572,7.126813085988157,3,0.8807864574049636,0.03855638835151704,3.5742101842354925,1.9059432711220472,0.9665903275225576,41.4082470101725,3
3,7,49,500,64,1619.1792550439732,7.38967466715582,3,0.9496253629148377,0.09112036177326088,8.309861044091473,3.9815627911287486,2.9523621387470427,64.21650862880034,4
3,7,50,500,64,1517.909049107964,7.325089041211963,3,0.9822845823788762,0.12011692394978832,9.984383291351447,5.153389954316394,4.02026873645917,63.69662895353271,3
3,7,51,500,64,1931.587723633488,7.56609759843637,3,1.0503738568160446,0.07989111454536861,5.378232567861303,7.708606582568065,3.737567258635813,34.28452503593392,2
3,7,52,500,64,3481.842772495522,8.155316964942052,3,1.1775655095126112,,0.0,11.45437628151194,,0.0,1
3,7,53,500,64,2857.144718117132,7.957578054821599,3,1.1621285321227723,,0.0,9.85187220282387,,0.0,1
3,7,54,500,64,6443.907668632983,8.770890415924969,3,1.1874171556188884,0.03982080275710955,2.3713283515066115,11.280898559274192,0.6956667251237653,4.360562735283573,2
3,7,55,500,64,2062.776226047418,7.631808037021877,3,1.0883378360676335,0.05388785979667323,4.428658590156785,8.091942528888591,2.807170975026497,31.028520542326422,5
3,7,56,500,64,4875.43413729128,8.491964433270233,3,1.10286353791001,0.08396588887172095,5.383517304603693,8.866864650699483,2.792547448209853,22.2697572953096,2
3,7,58,500,64,792.9763336949019,6.675793377172989,3,0.9187243986569241,0.045089959970040984,4.250355258526324,2.6771199488987123,1.5744367888824746,50.93168337062838,4
3,7,59,500,64,3007.0635870677306,8.008719329112713,3,1.036805258530775,0.08429650675886292,5.749067249523439,7.166859107997011,3.651339206632427,36.02535887082175,2
3,7,60,500,64,656.0796305144131,6.4862821695564525,3,0.8492656657804253,0.05206618869402358,5.309368305360946,0.778958065032327,0.6718193901860653,74.69113996938424,4
3,7,63,500,64,7521.654477958236,8.925541403111941,3,1.1702008945764124,,0.0,10.889685095948153,,0.0,1
3,7,64,500,64,2771.415759619807,7.9271135731678255,3,1.1102096178318919,0.09815684247957376,7.218882361670271,9.375014553578442,3.281604363861576,28.58042222481403,3
3,7,65,500,64,3338.603618687551,8.113307920314414,3,1.1035545100839514,0.08650241203046793,6.4001300361234925,9.243095247568212,2.5722453481134004,22.72214529645136,3
3,7,66,500,64,6374.008369182636,8.759983807995345,3,1.1713684522208858,,0.0,9.898699853900697,,0.0,1
3,7,68,500,64,4334.669181958498,8.374400573028932,3,1.2245720423690938,,0.0,11.885235449716106,,0.0,1
3,8,2,500,64,3033.533472512178,8.01748338160932,3,1.1235340997131207,0.03265541987265576,2.0551996455065065,8.807489932687758,1.1086874273575857,8.901064935552842,2
3,8,3,500,64,1207.5554422498926,7.096353299379414,3,0.8378075623138995,0.06678050798405996,6.508183847255906,0.5005971473696554,0.3183216781560385,51.91970493944056,3
3,8,4,500,64,2737.91018342821,7.914950201595297,3,1.0343666587798381,0.00671314492766301,0.45891950027064393,5.6462644942801035,0.16171750751075353,2.0252601753474893,2
3,8,5,500,64,4000.583787922289,8.294195576433376,3,1.0389287347262937,0.005575712620475101,0.37948937902117463,5.81436629390802,0.12306951915103091,1.496694345525495,2
3,8,6,500,64,2180.053580206456,7.6871047335574545,3,1.052955818946802,,0.0,6.273691597327229,,0.0,1
3,8,7,500,64,1588.135009809167,7.3703156569647055,3,0.9587089050497816,,0.0,1.238509208196774,,0.0,1
3,8,8,500,64,2388.330844963756,7.778350009708242,3,1.0200881125187733,0.11091725110520353,8.878013103170444,6.174174394358864,3.8399099442126143,50.78044674903529,3
3,8,10,500,64,1910.28241864983,7.555006373277445,3,1.0828678127674347,,0.0,6.703228392958408,,0.0,1
3,8,11,500,64,2093.947472913949,7.646806306547544,3,0.9900409609261328,,0.0,1.6421964149922132,,0.0,1
3,8,12,500,64,3299.3555686559043,8.101482446159032,3,1.1512538197069568,0.09789352100251646,6.9428412592695485,9.399717779700874,2.947984596498798,25.607357583298313,3
3,8,13,500,64,2350.855004841976,7.762534372815097,3,0.9091797949018228,,0.0,1.664435941834654,,0.0,1
3,8,14,500,64,3281.3141261408527,8.095999269353799,3,1.1770177814362803,,0.0,11.300834427478549,,0.0,1
3,8,15,500,64,2045.30438633488,7.623301901574242,3,1.000351394143655,0.11297307475065443,9.220972731263604,4.913097382369979,4.431823856615638,73.65148183680152,3
3,8,16,500,64,3685.785107863605,8.212238836981614,3,1.0511276867687935,0.06455389120490881,5.014427087960638,6.698547788989733,2.5519378986095345,31.10597452748522,3
3,8,17,500,64,3369.1041141897567,8.122402146517576,3,1.096000550051577,,0.0,8.542403592620303,,0.0,1
3,8,18,500,64,2113.276553781028,7.655994891106186,3,1.1293533194096597,,0.0,9.524881168914815,,0.0,1
3,8,19,500,64,3618.0137821583694,8.193680475278656,3,1.126588656402751,,0.0,9.097075459362712,,0.0,1
3,8,20,500,64,2731.9698654940507,7.9127781904300125,3,1.1363027669535342,,0.0,9.534910260005404,,0.0,1
3,8,21,500,64,3074.283526308076,8.030827153517391,3,1.1505977393729436,0.09460907053231714,7.120982051822298,9.131678693138724,4.498985396213579,42.66724416512458,4
3,8,22,500,64,2420.7905261665014,7.791849429512927,3,1.0184341898261442,0.09143346329633559,6.348296489854397,4.169937132057385,4.005373756493761,67.92013535719651,2
3,8,23,500,64,3483.554210236654,8.155808376351859,3,1.0636616632066103,0.05161621566731212,4.2025538346798275,7.439694937460714,2.1485896419043797,25.010880524523238,4
3,8,24,500,64,1407.724985706118,7.249730194988129,3,1.0256242662223864,0.09178825584084246,8.004677204147303,5.711866681139602,3.317519148165485,51.94938009635184,5
3,8,25,500,64,2827.8014711237347,7.947254823393737,3,1.1052157637530229,0.051751394694022984,3.311006169486979,9.014691588386285,1.7953644339339785,14.082726552413515,2
3,8,26,500,64,2292.6123821358087,7.737447224580487,3,0.9682847603953427,0.044937611543723006,4.019180593771962,3.0246600255556664,2.191598228699282,62.75018431514049,4
3,8,27,500,64,3455.953752244165,8.147853747960614,3,1.1058843796964788,0.0992000697637266,8.023193145210866,8.425300168243734,3.025096615185104,32.114329626161904,5
3,8,28,500,64,4106.716293412871,8.320379032781338,3,1.1580934550203692,0.08276139091851235,5.834968881384419,9.416464647231306,2.1779006154197913,18.884459005678984,3
3,8,29,500,64,4240.057318395374,8.352332066624104,3,1.1716838386495165,0.01921251259558451,1.1594678949936006,10.479825773253623,0.9917108521234497,6.691384796706103,2
3,8,30,500,64,2794.010376217455,7.935233253559995,3,1.1668520464055117,,0.0,9.761582416271269,,0.0,1
3,8,33,500,64,2006.4818428534504,7.604138140502534,3,1.1306113358334753,,0.0,9.884969204303616,,0.0,1
3,8,34,500,64,3175.9889204545457,8.063374333839073,3,1.0448385752983866,0.05697157349798157,3.8556181698963377,6.790203650377785,2.3301248718232133,24.265061590398094,2
3,8,35,500,64,1493.8789635185817,7.309131347363063,3,1.0299055327888895,0.05900585102581215,4.961675059837551,5.877666974093671,2.490843808229186,36.70051440977187,4
3,8,36,500,64,2586.884116693679,7.858209386707921,3,1.1835144336268129,0.025295343976638553,1.51130469980964,10.761094228643657,1.2504863750414887,8.216891115213938,2
3,8,37,500,64,5668.076086212795,8.642605024540655,3,1.1503033876859332,0.22231199674545904,13.66581391662871,7.522137934911047,6.2870738762408624,59.100652104211626,2
3,8,38,500,64,2548.3026056836966,7.843182771682668,3,1.186238193079276,0.015787396489551915,1.0866582555404225,11.007877176097887,0.8467971428473845,6.2810200442239035,3
3,8,39,500,64,3346.942040473748,8.115802384202633,3,1.192080898826321,0.06342158179165581,4.343958932728407,10.350931221708267,1.40963278625957,11.11938941233361,3
3,8,40,500,64,2458.239364343652,7.807200667135561,3,1.1776270508393112,0.04759378115278934,2.8577710890268953,10.920975096805591,0.9999452500916611,6.474404170758623,2
3,8,41,500,64,3749.7244039270686,8.22943762397765,3,1.1154147194438837,0.0411547103912744,2.608964566107526,9.018361122046144,1.0214909868685518,8.009251281476857,2
3,8,42,500,64,3737.217793936068,8.226096708208994,3,1.0800267206795446,0.06220323484250541,4.072522311410995,7.7865602818502575,2.284157086988372,20.742701617163814,2
3,8,43,500,64,3643.0055529249703,8.200564321279971,3,1.2041321875436712,0.05198494584396131,3.0527302655089317,11.11564652779657,1.1934888848273506,7.592217705212318,2
3,8,44,500,64,1821.6688874921435,7.507508331059157,3,0.9380053529305532,0.04829266962563262,3.6404988593294996,1.7394994998437463,0.42323261199574513,17.204411383180556,2
3,8,45,500,64,3022.2335513841485,8.013751423560599,3,0.9447886610943044,,0.0,1.0630690167308785,,0.0,1
3,8,46,500,64,4144.167604617604,8.329457228251167,3,1.0932119309681374,0.1061739959242511,6.8675021171077,6.95261050902468,5.6340102539403105,57.30001487447907,2
3,8,47,500,64,3358.2647237066826,8.119179668272581,3,1.089470057163649,,0.0,7.2483316054567695,,0.0,1
3,8,48,500,64,4506.227662592018,8.413215644037232,3,1.2018870516625648,0.04800888626596783,2.824509090843459,11.171447426129873,1.1311937437041288,7.159992223909054,2
3,8,49,500,64,3416.71021983323,8.136433443085462,3,1.2206070229135766,0.010900416992810098,0.6314693122917395,11.960076910037742,0.0008562827145532052,0.005062536960487534,2
3,8,50,500,64,2300.2407746871763,7.740769081084784,3,1.138617249069208,0.2513512165217419,15.609472788797433,7.268536429325785,6.6802489313277436,64.98762667402895,2
3,8,51,500,64,1973.684141431822,7.587657197784185,3,1.0604537092761688,0.09029575783524385,6.952323981692478,6.876001487994792,2.6563964393084625,31.543602980174164,3
3,8,52,500,64,4350.911471629745,8.378140635841596,3,1.2204231930023623,,0.0,11.977562283022053,,0.0,1
3,8,53,500,64,4566.69955865885,8.426546025748193,3,1.0098430303818373,0.1179471620839734,9.536477618237244,5.745923374091795,3.772742074278627,53.610721964380026,3
3,8,54,500,64,2935.5686342093927,7.984656455986967,3,1.1325918031468034,0.11380647374913834,7.105236777041535,9.548389563100812,3.232932900639595,23.941511414632426,2
3,8,55,500,64,2388.3338835180384,7.778351281957585,3,1.213828538670844,0.09777104716912181,6.576688814280628,11.219431015792035,0.6530398925025254,4.752512303763029,3
3,8,56,500,64,1811.156844361104,7.501721060627546,3,1.1265077194025033,0.032034909127907754,2.010825233497114,10.56759949428087,0.5398483845742168,3.612272150847715,2
3,8,57,500,64,4244.25919401013,8.353322570915676,3,1.132169766468477,0.162351427661924,10.139804014830144,8.85681603767604,4.407176680955935,35.18583319033087,2
3,8,60,500,64,3207.541632983024,8.073260076291142,3,1.104381078413222,,0.0,7.293112531508086,,0.0,1
3,9,3,500,64,2700.186119413866,7.901075982732889,3,1.3150316857237698,,0.0,11.991061245221772,,0.0,1
3,9,4,500,64,2433.9991443484214,7.797290922006089,3,0.9990140880229166,,0.0,4.912769394995692,,0.0,1
3,9,5,500,64,2043.8396980461807,7.622585522634732,3,1.076374463551111,,0.0,8.088836929356518,,0.0,1
3,9,7,500,64,2094.3220729081595,7.64698518710483,3,1.077972430034694,0.14056158647035483,11.292487756449628,7.2703202384188685,4.2231144799577285,50.304860072142944,4
3,9,8,500,64,2737.8245046780407,7.914918907621042,3,0.989023734242236,0.024380398983906586,2.0127436504105085,4.273149220939499,1.392655780719565,26.61032003737876,3
3,9,9,500,64,2606.79171421048,7.8658755159241265,3,1.0048677735797498,0.016547509495852583,1.1644174968994097,4.2757812704872435,2.229104008987998,36.86377906197048,2
3,9,10,500,64,2470.8846337579616,7.812331516820161,3,1.0008194676433182,0.1503751097577577,13.012203435025855,5.151153860974907,4.588520797808203,77.14340677727431,4
3,9,11,500,64,1055.490382928968,6.961760755857921,3,0.9026769775871532,0.04127415052109742,3.2331866709610897,0.7950391924880478,0.3824784837818586,34.01758455375356,2
3,9,13,500,64,2694.72655663916,7.899052014981687,3,0.9235079846667353,0.03247614035633509,2.4866161910898503,2.395995680207915,0.6392490008621555,18.865530815027643,2
3,9,14,500,64,1035.2422211290125,6.942390708395044,3,0.9206801401974812,0.13640224924243724,12.09670604097236,2.6977186293747617,3.8689396053410308,117.09805185683723,3
3,9,15,500,64,4465.086867456539,8.404043948318783,3,1.1416536457960098,0.035252219211546365,2.5211951595243534,10.2087863339431,0.5881685752962362,4.70415987786688,3
3,9,16,500,64,3554.915948108444,8.17608669866907,3,1.0859371116909866,0.13179407727346507,8.581757153061522,7.914642215511652,4.073057039742341,36.389342367451896,2
3,9,17,500,64,1001.9845302981724,6.909737842701451,3,0.8170961366730822,0.030662374725225653,3.249849590590792,0.3623179978657962,0.16459359298413376,39.34174776413234,4
3,9,18,500,64,3622.937073147756,8.195040322029847,3,1.1465329345377924,0.06442150656203995,4.587739109938739,9.87936975081296,1.470375101604489,12.152154169981651,3
3,9,19,500,64,1419.017688679245,7.2577201426773055,3,0.9767100975596826,,0.0,2.248378159129061,,0.0,1
3,9,20,500,64,3967.9748501652384,8.286011130220675,3,1.128394877559069,0.10753841160792882,6.738876753011139,8.925987297294796,4.30819872617596,34.129070908509235,2
3,9,21,500,64,3509.6664336514496,8.163276278796241,3,1.1216551200140434,0.017470446952495774,1.101360952225221,10.12567325548008,0.004957763299834843,0.03462157982367959,2
3,9,22,500,64,1015.643724377168,6.923277901657983,3,0.8532915006744075,0.05397017316275342,5.657198078451267,0.8781512270957705,0.8698434344780042,88.59654188298836,5
3,9,23,500,64,1460.7608695652175,7.286712722492069,3,0.9284909994602488,,0.0,2.246000834962928,,0.0,1
3,9,24,500,64,1559.01522203362,7.351809632982925,3,0.9354418609275184,,0.0,1.1211832279805094,,0.0,1
3,9,25,500,64,3437.251973557538,8.142427586224764,3,1.0187550481381902,,0.0,6.061080921837287,,0.0,1
3,9,27,500,64,2721.6649014416003,7.908999068153857,3,1.032087899324294,0.05449076752856579,4.310827150316368,6.097347505596656,2.526248888325658,33.829031033528494,3
3,9,28,500,64,2974.2552668343114,7.997748956165965,3,1.111962032394121,0.1665056123778666,12.967896923733093,8.334614575676584,4.67517666056241,48.578392179562414,4
3,9,30,500,64,2409.089603729604,7.7870041973277075,3,1.1238086063075419,0.05834798617378374,3.6712885504251647,9.167574544586387,1.661011147633302,12.811591990942983,2
3,9,31,500,64,2150.313509127789,7.67336892869024,3,1.0886971417362867,,0.0,10.127413450146491,,0.0,1
3,9,32,500,64,3139.0316355197265,8.051669635007073,3,1.037652983504376,,0.0,5.833357045145021,,0.0,1
3,9,33,500,64,2178.824687330071,7.686540876145745,3,1.0586738086792118,0.049843343372695574,4.077327805451051,7.788444779525037,1.900649828621223,21.134014323523235,4
3,9,34,500,64,2274.2507627118644,7.729405942070638,3,1.1199633451989142,0.0009749764330619618,0.06155669739287725,10.543735265259272,0.036093619777370675,0.2420588402502882,2
3,9,35,500,64,3216.626868607396,8.076088533134723,3,0.9970683865067688,,0.0,2.1398034832673147,,0.0,1
3,9,36,500,64,1600.2574358105246,7.377919792666855,3,0.8589454341166411,0.05760479276303171,6.1221282058060424,0.625216410561703,0.38975694188928706,56.90794030427549,6
3,9,37,500,64,2655.1167365967367,7.884243901295791,3,0.930336614496313,0.015820594164089232,1.2024518052408815,2.1503027306449654,0.4738081933163888,15.580735758786618,2
3,9,38,500,64,1815.1410020350809,7.503918430753137,3,0.8197394005461949,0.01636371772555253,1.7854642670377168,0.3061613273638595,0.0778981160300359,22.757346169369637,5
3,9,39,500,64,2675.741493975904,7.891981814928629,3,1.0515645054006775,0.022316999435822108,1.7328232022220769,6.994883889950752,0.9716135215018568,11.341419396955837,3
3,9,40,500,64,2532.8587146349983,7.83710387056802,3,1.1344369472053646,0.2306973979561718,14.379617562594246,6.652712724926643,7.550390371741398,80.25195815926097,2
3,9,41,500,64,2076.353649088373,7.6383685809763,3,1.0277918519467204,0.020338500397121456,1.399261097733965,5.681881001721757,0.24383380150815753,3.0344974573854353,2
3,9,43,500,64,2470.009231905465,7.811977167228586,3,1.1086731894391768,0.01956010730282844,1.4405291737430486,10.357785595101745,0.47625571686913704,3.7542886063873357,3
3,9,44,500,64,4170.457724385951,8.335781074808793,3,1.0296813379510996,,0.0,6.782349694148593,,0.0,1
3,9,45,500,64,2199.2498928418345,7.695871623407915,3,0.9616702422106692,0.05108953211343271,4.337706051496692,3.9142678147193735,1.9593270409461452,40.87057671005222,3
3,9,46,500,64,4343.717969924812,8.376485935455657,3,1.1910133891685992,0.1493170803523296,8.864981789819542,10.224529714233118,2.497539620597151,17.272454101707137,2
3,9,47,500,64,1780.7585371760715,7.484794696993299,3,0.9424517179387168,,0.0,1.7957241401090869,,0.0,1
3,9,49,500,64,1920.5675436205015,7.560376016977723,3,0.996569356560763,0.06277771414978621,4.454335976765296,4.236992478102044,1.370974984754385,22.880043180798907,2
3,9,50,500,64,3763.653003446578,8.233145308210874,3,1.133963767127074,0.06341688624459048,4.843244211926286,10.13997149098183,1.3756135702492158,11.748714468141744,4
3,9,51,500,64,5225.511001906997,8.561307871458999,3,1.0654059734684096,0.028672441714695875,1.9029814431802226,8.716418773987343,1.810903396893935,14.6906901242388,2
3,9,52,500,64,1763.307757764856,7.474946731975944,3,0.909950637910965,0.023112969601785088,2.1997257871038407,1.33319712978144,0.464201268107646,30.153837093549463,4
3,9,53,500,64,1573.1218665055874,7.360817373996035,3,0.9370468874680994,0.08881017964748401,7.738482353821007,2.880794024448008,2.487161576638062,70.49302748845109,3
3,9,54,500,64,6177.097819874255,8.728603831716576,3,1.0809250919352686,0.07665348133420226,5.014426703327632,7.674919023189773,4.5191486134613985,41.63588723363818,2
3,9,55,500,64,2397.969722201196,7.782377709236353,3,1.0373313561920166,0.005020492875383342,0.34222666999233925,6.884920684966246,0.3124998334551945,3.2094886995334813,2
3,9,56,500,64,5384.476068773234,8.591275290293135,3,1.1251671716301204,0.17240976806133967,10.835022493799675,8.36364588821204,5.1247185752329525,43.32707654836583,2
3,9,58,500,64,4802.89202910814,8.476973521526272,3,1.1025942691827086,,0.0,9.35033482866124,,0.0,1
4,1,2,500,64,2515.049626582964,7.830047814578909,4,1.1393228232366839,0.04378615739530638,3.137938350402372,10.207505959482694,1.4094881928478744,11.274470912742062,3
4,1,3,500,64,3271.2844847460237,8.092937995552957,4,1.1351431921540764,0.02052789938539605,1.2787300280049982,9.414183176594266,0.45074988511313935,3.3856182145997207,2
4,1,4,500,64,2285.261279632934,7.734235642363749,4,1.0252260385174203,0.09416558774935466,7.499407696431762,5.731150136616507,3.4401670614126068,49.010836856593926,3
4,1,5,500,64,3455.304799426934,8.147665952115823,4,1.2599841307215613,0.05945597511429908,4.086589949848904,11.509934968771578,0.9494712814199457,7.143969554166775,4
4,1,6,500,64,3639.4469202610217,8.199587004102742,4,1.168263602225012,0.11790065515778132,8.240048020166455,9.61285201674786,2.3572678332540193,20.022165355604464,3
4,1,7,500,64,2327.085151573662,7.752371755487823,4,0.9971019996227533,0.0022576336887659416,0.16010278701332534,5.027993654456523,0.07849991564177168,1.1039755912116067,2
4,1,8,500,64,3221.9547304999187,8.077743513514044,4,1.1781296948308528,0.02187788435714001,1.3130982484207614,9.957937213674924,0.20602368465142298,1.462961066896473,2
4,1,9,500,64,4273.662750829071,8.360226525612992,4,1.1390865998899713,0.009034769066281374,0.5608481808002175,9.71142204233577,0.004393711286136651,0.031991432680598474,2
4,1,10,500,64,4498.807562975636,8.411567654638002,4,1.184815995780037,,0.0,10.394373575225472,,0.0,1
4,1,12,500,64,2027.5520541549956,7.614584459719179,4,1.055022072946715,,0.0,6.728685338895048,,0.0,1
4,1,13,500,64,2878.157972972973,7.964905775785595,4,1.259537893022859,0.04168727977835182,2.7023816905986484,11.980569470541953,0.010556875251235259,0.0719469351528595,3
4,1,14,500,64,2936.499433106576,7.98497348191184,4,1.1406976755335887,0.11366308742393437,8.135856173803422,9.014315930624283,3.0593181545129786,27.71061977807755,3
4,1,15,500,64,2123.743205170699,7.660935473532265,4,1.1127736781073367,0.03618488879392608,2.2993516782482875,8.850549225881892,1.119196291933346,8.941719517141621,2
4,1,16,500,64,3183.276664758634,8.065666343001713,4,1.0448068820969854,,0.0,6.427782740123803,,0.0,1
4,1,17,500,64,3293.064565500822,8.099573889077812,4,1.1138320352668831,,0.0,9.666615460425303,,0.0,1
4,1,18,500,64,3535.865444408706,8.170713369981662,4,1.0844974466253718,,0.0,8.625715766189074,,0.0,1
4,1,19,500,64,3135.47744925266,8.050536737883432,4,1.2108586763772027,0.14609099949885426,8.531295883763402,9.999286667047622,2.818193220130026,19.92905697178372,2
4,1,20,500,64,8781.168761521703,9.080364794116402,4,1.260171065077971,0.05144274167882223,2.8865534602377467,11.965572111888989,0.03544057299538868,0.20943645034136138,2
4,1,21,500,64,2384.4512554112557,7.77672429526104,4,1.1076166016788305,0.07473594563902763,5.509274959780759,8.584947757271323,1.922203026176449,18.28167442711202,3
4,1,22,500,64,5312.274004069042,8.57777527191727,4,1.2312467797156164,0.024528846009335917,1.6266210178719338,11.9348775859717,0.052332936843284814,0.3580234794588355,3
4,1,23,500,64,3185.273696304334,8.066293497219842,4,1.0770930318468872,,0.0,7.349063919376931,,0.0,1
4,1,24,500,64,2274.476399277792,7.729505150731909,4,0.9673981548521632,,0.0,3.335457886264555,,0.0,1
4,1,25,500,64,1981.048016858584,7.591381285101711,4,1.0961799937429346,0.11002284343691215,8.195120874578935,7.6291592925114555,4.6695143254157525,49.974608408522414,3
4,1,26,500,64,7248.186299885631,8.888506551019088,4,1.133823791089583,0.1341120505138495,8.363869333350687,9.3233049051641,3.7579719314138496,28.501561015553524,2
4,1,27,500,64,2232.718049285873,7.710974978434004,4,1.1634905451014736,0.11294004749726087,7.925733734543234,9.381813311027045,2.264558340353337,19.708387716867193,3
4,1,28,500,64,6818.258042229802,8.827359299184625,4,1.20467471641581,0.12154502127851327,9.024276054005087,10.037151361736957,2.670055764181388,23.79330938530963,5
4,1,29,500,64,2750.195023428664,7.9194271057565055,4,1.025648723163452,0.09412515949174731,7.493098676830404,5.7139929948019015,3.6334985292127087,51.92059438306945,3
4,1,30,500,64,3423.3962635201574,8.138388396808073,4,0.8858750111937924,,0.0,1.9273898946123964,,0.0,1
4,1,31,500,64,2636.5735915212367,7.877235471162518,4,1.1820582411745724,0.13110891814897857,7.842930396141387,10.212335346079628,2.5132187346034085,17.40164173638651,2
4,1,32,500,64,3291.4238693101943,8.0990755371585,4,1.120529363613562,0.02136860666520502,1.5570671191573022,10.057328695730538,1.0485295469554596,8.512407379648078,3
4,1,33,500,64,3897.7261,8.26814861079519,4,1.110844998695894,,0.0,9.704697414110342,,0.0,1
4,1,34,500,64,2976.385156137918,7.998464808324108,4,1.033926351667129,0.03507156648671354,2.7696183657576663,6.471771761820918,1.2062316230747026,15.218150952997862,3
4,1,36,500,64,5242.6522047859125,8.564582795217941,4,1.0886145306349737,,0.0,8.678894207753729,,0.0,1
4,1,37,500,64,6955.230993745657,8.847249316422214,4,1.1762927403939534,,0.0,10.909553271134428,,0.0,1
4,1,38,500,64,703.2880106641575,6.555766495911675,4,0.8474098861384244,0.024031704141985216,2.315503345755442,0.46640304642543623,0.13378903727752364,23.421436103371175,3
4,1,39,500,64,2081.0457899225094,7.640625829958623,4,1.00886875782678,0.020512785762755104,1.4377221815368624,5.893522259053023,0.8163997664560959,9.795191833431325,2
4,1,40,500,64,2502.6805111821086,7.825117640928466,4,1.035893627151288,0.10711553423772009,8.442900426934683,7.241604646243332,4.388636290691065,49.48221701309631,3
4,1,41,500,64,4375.755210112743,8.383834403349033,4,1.1442091510416348,0.04677665792101437,2.89073828740854,10.215651059000006,0.44064821075301824,3.05007812171375,2
4,1,42,500,64,7896.562763145012,8.974182850501787,4,1.1559120540969525,0.07863338718986707,4.810244958736168,11.001070101929969,1.2743951892960592,8.19132567935066,2
4,1,44,500,64,9392.648597565583,9.147682598197672,4,1.0459582824628513,,0.0,7.455957315713448,,0.0,1
4,1,45,500,64,725.1387456330061,6.5863630098320485,4,0.8689423963074012,0.06532708333899942,5.3160282914546215,0.513458475498199,0.5151116416777195,70.93834307536483,2
4,1,46,500,64,5278.061244344992,8.571314120699052,4,0.9756094818655872,,0.0,4.487897849404927,,0.0,1
4,1,47,500,64,2287.7492535631795,7.735323754519914,4,1.1059728162573765,0.09150606015968936,7.165327351054549,8.163099067348028,4.491611504808175,47.65162881158121,4
4,1,48,500,64,846.2314178233233,6.740792865726401,4,0.8216049908386838,0.060272924849399535,5.989817200576259,0.3493889671131312,0.25356545243775697,59.256400300065295,3
4,1,50,500,64,2013.210787835249,7.607486133439035,4,1.0484714762638627,0.03538548163628308,3.0186550286423595,7.48507257116083,1.604796331468428,19.176480404647155,5
4,1,51,500,64,1917.301667379222,7.558674094973591,4,1.1032703288379084,0.005245108351880425,0.38817440512669604,10.523279023185466,0.22611769685795655,1.7544372430399215,3
4,1,52,500,64,4160.872884970851,8.33348015936246,4,1.1269553208850402,0.0641495801573076,4.025057808314779,10.484186749221635,1.964434692928046,13.249144886422986,2
4,2,1,500,64,3189.5765643802647,8.067643448529575,4,0.9933157894406756,,0.0,2.9633014278806518,,0.0,1
