No,cell_line,position,cell_label,cell_x,cell_y,Dox (ng/ml ),recording time (Days),chasing  time (Days),restimulation (Days),CFP_intensity,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
1,RM2_dWntRsg21_1,1,21,100.43663526016468,292.63101604278074,100,3,3,3,1171.4497071555895,7.06599732672806,0.8939950521367169,0.0472812378778566,4.3182531018523695,-1.60354746903806,0.7170653654519151,-36.51163626259215,0.9593826331423636,0.9572919919788182,81.47173102769841,3
1,RM2_dWntRsg21_1,1,22,922.3578525803508,332.77096218189195,100,3,3,3,1053.5789820541418,6.959948201534329,1.3283601498854876,0.3191837168812094,22.245977541121636,3.2890521592714825,3.068833258065577,86.38316984905809,9.604753912559264,4.106425463024476,39.5825990597696,7
1,RM2_dWntRsg21_1,1,23,1514.4,308.23192710091126,100,3,3,3,698.0245696928788,6.548254302275926,1.2310091848045732,0.0691603811845855,5.02505799591029,2.899621562767741,0.8360961625701897,25.79050837860542,10.765157671044234,1.142938432285569,9.49614713237978,5
1,RM2_dWntRsg21_1,1,26,724.4791425260719,345.1002317497103,100,3,3,3,1048.4633338851183,6.955080879663859,1.3226761763486548,0.1794365654183584,12.55983753764066,3.551897794540665,1.494289314361523,38.9494057018651,10.845139723950812,1.7058647534079527,14.562503724233189,7
1,RM2_dWntRsg21_1,1,27,1899.026009096077,373.4564383172257,100,3,3,3,2509.0477544059127,7.827658579427983,1.6599494044285603,0.2058022118640613,11.089199090529506,6.293554816138738,1.4249927178080732,20.251706245825343,11.99170440991788,0.0071082589879114,0.0530184859643434,5
1,RM2_dWntRsg21_1,1,28,308.22260735605624,388.8295782784518,100,3,3,3,798.7915784068297,6.683100058680413,1.0619694947103764,0.0393840891421894,3.385463540057482,0.8922431677419883,0.4934673827215104,50.48758505180744,6.913834730878921,1.3629239052865878,17.995420200852834,6
1,RM2_dWntRsg21_1,1,29,1764.448030054908,367.9834312686639,100,3,3,3,771.5628552162605,6.648418139924988,0.788167517688995,0.1216582873349195,13.367610951777504,-3.085226836311458,1.916396104492129,-53.79337722175115,0.7221559415020806,0.1740589007683456,20.87352899245624,4
1,RM2_dWntRsg21_1,1,30,635.3967504250897,384.5836009824296,100,3,3,3,1017.1798601927072,6.924789234091937,1.3424268596432742,0.1229856913227157,7.480288087703654,3.696332708698305,0.8608424294141671,19.01546629393403,11.89477840426495,0.1365998363790709,0.9376660545337004,3
1,RM2_dWntRsg21_1,1,32,1128.8022683793386,411.18433998360206,100,3,3,3,680.6232577206887,6.523008933861269,0.8285625349431682,0.0869579998994407,9.894822066593717,-2.450686744526924,1.19261081128532,-45.88119058788041,1.057048593806106,0.7431967647112399,66.2876459559268,9
1,RM2_dWntRsg21_1,1,33,1516.386857737767,415.1301365668442,100,3,3,3,763.8717618960133,6.63839992415653,1.116120798114062,0.1906877908615973,15.981432799444736,1.2675771593841698,2.2250779856617124,164.20064489888756,6.635717710601384,4.791414357368956,67.54292340790182,8
1,RM2_dWntRsg21_1,1,34,392.0902951958325,445.6336098784488,100,3,3,3,798.2438098913113,6.682414076965778,1.1006197007495009,0.1076282749286152,9.053483248110334,1.3583006477474269,1.3849840281918122,94.40075386037545,7.185196722044645,3.3416298783504748,43.05724988552586,7
1,RM2_dWntRsg21_1,1,37,1821.93636896476,501.6456883288153,100,3,3,3,681.4358194739541,6.524202071315092,0.8856099047637076,0.0936097616621415,9.965576175320328,-1.6077949468030746,1.3181011730047705,-77.29329577131898,1.996447762701771,2.0244195787278563,95.60185437546494,9
1,RM2_dWntRsg21_1,1,38,1495.5665571076418,504.9423993426458,100,3,3,3,774.950123253903,6.652798670190602,0.9640818114603372,0.1017871861460868,9.443309260914877,-0.49656606908848,1.4279999127200478,-257.2149065736374,3.594508407709424,2.6318205937472507,65.48800653330886,5
1,RM2_dWntRsg21_1,1,39,1246.711791610888,508.0398817492191,100,3,3,3,917.9317826863008,6.82212307706007,1.226271647399077,0.2267331753665423,17.540809741497316,2.539461949866752,2.2229249446607757,83.04325126549715,9.722702329656135,3.365929390817173,32.842731240940154,10
1,RM2_dWntRsg21_1,1,40,671.1862675556816,528.5441197332955,100,3,3,3,1132.545254646049,7.032222816511172,1.2669635462674511,0.0726418721602268,5.308227338440664,3.376854657538289,0.8944541807216512,24.52292866644662,11.583886782411655,0.93019580183817,7.434412872313405,7
1,RM2_dWntRsg21_1,1,41,46.91431203931204,534.4613022113023,100,3,3,3,743.2325962325963,6.611009045838963,0.8728068695281768,0.138442480220169,13.7366820793246,-1.7683204999279196,1.8938793698980625,-92.7517181473519,1.5938578172086473,1.001847724696948,54.43556953095631,4
1,RM2_dWntRsg21_1,1,42,186.0228340537493,536.3547265551588,100,3,3,3,590.3457056944184,6.38070830715781,0.799295650430656,0.1529898768409321,17.119861182846467,-2.922666841621598,2.162103305864965,-66.16710324203315,1.1849765478819037,1.1228924615207967,84.75657614897555,5
1,RM2_dWntRsg21_1,1,43,1609.7728787291746,554.9115071677644,100,3,3,3,773.3431228206122,6.650722834731881,0.8721932486462243,0.1395883090873188,13.860118950538457,-1.5829882151371288,1.7217824584551806,-94.19573276377432,2.0602140365905286,2.215374240043779,93.12480823315916,4
1,RM2_dWntRsg21_1,1,44,472.47127490526833,641.6778511184452,100,3,3,3,746.5202909179807,6.615422798013697,0.9088676259368568,0.1962217471230288,20.35495951920656,-1.3093220449099492,2.679602826672713,-192.95128976535656,3.3244857712237224,3.5091206089573226,99.51706416565914,9
1,RM2_dWntRsg21_1,1,45,363.3011197663096,645.7995780590717,100,3,3,3,649.367088607595,6.47599817869184,0.8804602463584464,0.1369905742878074,14.203334376036574,-1.644503269561431,1.899573085203314,-105.4461295044035,2.3284296477846134,2.3799626797134645,93.30746775620356,6
1,RM2_dWntRsg21_1,1,47,779.9329237502104,623.171519946137,100,3,3,3,1623.309038882343,7.39222196151564,1.2855963944386724,0.1151173043954291,8.290153480669826,3.4678411916063605,1.3006512296760957,34.72388107456052,11.301458618193031,1.1466282569473834,9.39322545091782,7
1,RM2_dWntRsg21_1,1,48,871.8069342199003,654.6084065542626,100,3,3,3,1631.3231219821105,7.39714669580252,1.3124880274379025,0.222447819161989,16.07881567793765,3.2945024770249702,2.0317129256971684,58.50510456385488,10.601187400161407,3.463994658865948,30.998733947031997,10
1,RM2_dWntRsg21_1,1,49,1978.9215570279223,661.9840866067203,100,3,3,3,982.1992427827734,6.889794182664889,1.236907039574677,0.324165729952527,24.51512238205293,2.5036830773527075,3.883052919882922,145.07680477151777,9.7493059316976,3.837655070338398,36.82105819229801,8
1,RM2_dWntRsg21_1,1,50,183.62054141197012,652.859138845973,100,3,3,3,542.8158796265197,6.29677018255586,0.8506032050191626,0.1643105857195894,15.772222660183186,-2.2242232025338056,2.3837200400137077,-87.50467400676766,2.0472560391225065,2.4288900764527472,96.87017182877528,3
1,RM2_dWntRsg21_1,1,51,560.258339395199,670.1552530395926,100,3,3,3,1065.6759846201808,6.9713646041322175,1.1959892473837728,0.133311936639128,9.653224225028495,2.3476438005848723,1.2694223261282225,46.8278868491162,9.771585577224982,1.8541556152961116,16.43280768229236,4
1,RM2_dWntRsg21_1,1,52,1041.6528581867235,683.5719745938958,100,3,3,3,951.2415828227756,6.857768060593016,1.3281377647879464,0.2190492821178884,15.646599389361915,3.497630417254693,1.8086854539825732,49.05806151374257,11.010076914156882,1.3399668568131993,11.545824674170968,10
1,RM2_dWntRsg21_1,1,56,1247.1162412018068,755.1416115138145,100,3,3,3,1164.9578737262318,7.06044020545437,1.3229694389813718,0.1333236061980958,9.01368203014257,3.737243216034291,1.5012442038588056,35.928987187705054,11.7838157777133,0.3134840321523619,2.3794384398953583,5
1,RM2_dWntRsg21_1,1,57,1361.4417913858106,743.1488632468868,100,3,3,3,1167.513481092197,7.062631536450431,1.230151519335393,0.1855701062569142,14.383118763604694,2.7500707641809186,2.2278929565796965,77.24210644358352,9.700479392398412,3.3474124484694125,32.90180218197911,11
1,RM2_dWntRsg21_1,1,58,1800.075048071485,767.2492365117068,100,3,3,3,663.3586132790408,6.497315738795159,0.8881804086109772,0.1122244499583689,11.69803459410518,-1.5524670280234691,1.4574279169365858,-86.91431348383739,1.690376710455504,1.6906807003230695,92.59865951624718,7
1,RM2_dWntRsg21_1,1,59,1591.9249816131403,796.0082536569421,100,3,3,3,719.5732614202827,6.578658343826656,0.9403486285154372,0.094984931592651,9.35174000124078,-0.9121121743113456,1.3702588296486624,-139.08521365120038,2.7593053921901927,2.2384584139184445,75.1062132512165,7
1,RM2_dWntRsg21_1,1,61,107.92605147520402,847.8254865034526,100,3,3,3,528.963088512241,6.270918653454545,0.7823284440878203,0.107328222992616,12.833019219884164,-3.21129821952916,1.559572034525186,-45.4285449705354,0.8523416913985378,0.6669210699970376,73.19218844777834,8
1,RM2_dWntRsg21_1,1,62,1712.3276510138176,914.6560961406108,100,3,3,3,680.7031605696437,6.523126323559982,0.9266965355161868,0.1730438823637293,17.71495141468784,-1.095061668226028,2.429007042637089,-210.43183950816945,2.9827275502267527,2.9934264153388197,95.20861682319158,10
1,RM2_dWntRsg21_1,1,63,875.8813020068527,862.9064284548866,100,3,3,3,1071.3211780062,6.976647911584459,1.2697282925375728,0.0861566357235449,6.194229786782595,3.276986647541585,0.9395755718261128,26.17377845975527,11.48544972087488,1.043872477424935,8.296765573536563,6
1,RM2_dWntRsg21_1,1,64,1913.5858990147783,878.7398399014778,100,3,3,3,670.0277709359606,6.507319160684169,0.884257839254247,0.1225402717174157,12.962953012535383,-1.5777521181939858,1.6587731631987443,-98.34499328971675,2.4732667905228496,2.3980368541216626,90.6961628984195,8
1,RM2_dWntRsg21_1,1,65,641.0881431529762,901.2651728349174,100,3,3,3,712.8751659321404,6.569306322241383,0.8087056287558979,0.141242411508164,16.466389980444454,-2.775199516778116,2.086804588375016,-70.89429866357979,1.2023264739310084,0.8602560195942464,67.45731470896582,9
1,RM2_dWntRsg21_1,1,67,1021.1320729772608,942.8551692226335,100,3,3,3,1028.1425171866738,6.935509071801709,1.1959572101522935,0.162657004479645,12.591681611825638,2.324292161741055,1.9655320919202692,78.29175468563612,9.45477143878705,3.94917894318517,38.67073114216296,7
1,RM2_dWntRsg21_1,1,68,433.7742811304455,928.8134024435394,100,3,3,3,728.8436381587067,6.591459220880304,0.6999110781872167,0.096205325671865,12.72573430940212,-4.267687714118405,1.29396930977437,-28.071004153250215,0.66238425578172,0.1520625803396519,21.25391599707969,7
1,RM2_dWntRsg21_1,1,69,1632.4363062905204,956.9542666900298,100,3,3,3,804.986244962327,6.690825190269258,0.8809389318480271,0.1102033278761082,10.214174577225096,-1.6172101735223965,1.519954607499153,-76.73942203104842,2.355747729745476,2.696036456178504,93.44398471580354,3
1,RM2_dWntRsg21_1,1,71,1528.158394423747,1032.4652685975243,100,3,3,3,709.8400432640308,6.56503965347607,0.992349228495396,0.1499235754841747,13.79160377491575,-0.0600206661129869,1.974666184248344,-3003.324473327936,4.91735150421906,3.5668152625535177,66.21535922600047,6
1,RM2_dWntRsg21_1,1,72,1412.8362287210823,1023.3485814054998,100,3,3,3,696.05988651244,6.545435700472574,0.9044561680038667,0.1472571049204397,14.562425838662168,-1.1755026955920802,1.755507258806485,-133.57463425325264,2.673746125300947,1.939295005932251,64.87370540764832,5
1,RM2_dWntRsg21_1,1,73,488.3102624279923,1069.9850224023896,100,3,3,3,598.0028589716236,6.393595534828206,0.8199512924100666,0.1507864993861693,17.33796583842586,-2.717839868569437,2.2969493596840933,-79.68036120929271,1.3757819909640847,1.4054952697485723,96.3171241463334,9
1,RM2_dWntRsg21_1,1,74,236.07676197413952,1054.4583864505555,100,3,3,3,586.467583318157,6.374117395156218,0.8343626183893793,0.1110495402443816,10.86716589702476,-2.24348475516611,1.5173960968994036,-55.2242988136421,0.9112199369537848,0.2198275894237547,19.697601849901467,3
1,RM2_dWntRsg21_1,1,77,1632.6201210474308,1138.396121541502,100,3,3,3,711.7858201581028,6.567777051773566,0.890426678589332,0.0641246261217362,6.789697428138876,-1.6346288214560578,0.9565819623188422,-55.17302223297189,1.511228817379403,1.617764237059138,100.92732035724164,9
1,RM2_dWntRsg21_1,1,78,941.32417098699,1141.3265675437738,100,3,3,3,1105.625648048518,7.008166651051599,0.9297918296910478,0.1305523593704483,13.44326373402826,-1.0515139096371398,2.025064820198691,-184.38671481683096,2.7518702929685617,2.5889911561878183,90.07584118369488,12
1,RM2_dWntRsg21_1,1,79,1783.9327068184937,1146.3841404856632,100,3,3,3,648.4695431472081,6.474615037576053,0.9115783934897136,0.1103219524660529,11.047837901310771,-1.3144908810872211,1.658997901923596,-115.21197887475788,2.894383720729836,2.496314601784537,78.73223628656416,6
1,RM2_dWntRsg21_1,1,80,220.1231698238068,1149.3591694929275,100,3,3,3,609.0689883365043,6.41193154263478,0.7351550407600258,0.1361348056859811,16.56285614543967,-3.89296286701044,1.8229206645944984,-41.88249066709077,0.7268368331890386,0.2040825718789423,25.11388982542742,5
1,RM2_dWntRsg21_1,1,81,759.2300112369263,1191.0605497450083,100,3,3,3,1034.4280836718815,6.941603976810564,0.9486046872966782,0.1162310924257892,11.68263237776696,-0.7629139252937441,1.7030680644871414,-212.84336706820164,3.3772728759129014,2.782378138277488,78.55135079262105,11
1,RM2_dWntRsg21_1,1,82,1377.6162972039656,1190.8684972708031,100,3,3,3,668.3232705803721,6.504771994470988,0.9064472376164172,0.1394252513819573,14.665692129905713,-1.32474968367829,1.988930030466278,-143.1493360625869,2.436923286729144,2.686668549500788,105.1177099255336,11
1,RM2_dWntRsg21_1,1,83,1935.0493455416947,1213.2978553432065,100,3,3,3,616.8560191728631,6.424635640389721,0.9340891951641168,0.0927610359113673,9.065392628676458,-0.9993734569647348,1.3935099257574222,-127.2892222497798,2.547382256369444,2.3253243156378924,83.32950280008437,6
1,RM2_dWntRsg21_1,1,84,1091.229833734798,1194.664473297691,100,3,3,3,648.5927971329534,6.47480508855863,0.8999471831830537,0.1045663346784182,10.9546524087354,-1.3951771312949428,1.4038318412566473,-94.86575740881771,2.045267825731495,2.549133576968869,117.5076512880221,9
1,RM2_dWntRsg21_1,1,86,1505.698786665096,1236.978854988809,100,3,3,3,680.2000235599011,6.52238690720982,0.9126052562913868,0.1387635816527709,14.22317526463275,-1.3169520722422667,2.06446842580721,-146.63657277275067,2.466640167693612,2.6942435221876555,102.17274806226888,8
1,RM2_dWntRsg21_1,1,87,506.3868866022028,1257.038678318424,100,3,3,3,866.7449713015151,6.764744782761761,0.822231591795139,0.1003959166991069,11.511863439251188,-2.7545301219831058,1.517302145464125,-51.93358279652946,1.2107968088358998,1.4337705367107547,111.64316057823984,9
1,RM2_dWntRsg21_1,1,88,303.4847316471314,1224.5101789019125,100,3,3,3,614.4003701418877,6.42064678427776,0.7576247169506144,0.0598820129433634,7.069476408310544,-3.5538120566329567,0.7709938098471008,-19.4044540518899,0.6678073038841831,0.0404075022971928,5.41197566495452,5
1,RM2_dWntRsg21_1,1,89,219.1102893890676,1265.301607717042,100,3,3,3,607.6305466237942,6.40956704369062,0.8587304884838213,0.0826888081477389,8.612611219766478,-2.100296173363654,1.148024526868553,-48.88950262293598,1.4186686428133228,1.1818841269795552,74.51417955396457,5
1,RM2_dWntRsg21_1,1,91,402.12955414012737,1312.1387261146497,100,3,3,3,691.0062420382166,6.53814885706727,0.7077403777397856,0.1070380784529617,12.348627806855166,-4.143582753289074,1.3851379197455789,-27.294263030897103,0.6918455837967485,0.085118782280529,10.045477825179129,3
1,RM2_dWntRsg21_1,1,92,1293.7156913516312,1337.1290523045054,100,3,3,3,634.0212325220093,6.452082443658805,0.8959355126967438,0.116507879478705,11.631173660906905,-1.51400425100447,1.6606389276824192,-98.10544523680558,2.575816154166432,2.566974680353362,89.13570749226749,5
1,RM2_dWntRsg21_1,1,93,1005.5833687491146,1352.7700099164188,100,3,3,3,654.0101997450064,6.48312294727596,0.9086123576838292,0.0806282632973442,8.215524050401466,-1.306815605350264,1.1879207605779796,-84.15884479627196,2.145750884036626,2.4158638922954374,104.23648739662774,7
1,RM2_dWntRsg21_1,1,94,1393.5478213041615,1378.941881073153,100,3,3,3,758.8571777791359,6.631813588120148,0.9229204794203134,0.0951443809232026,9.643238058682398,-1.1487404153288667,1.4260248361153527,-116.12058500280456,2.368282563989661,2.247288280816248,88.76245305333563,8
1,RM2_dWntRsg21_1,1,95,1522.291942722804,1390.1399871767471,100,3,3,3,740.3870485146399,6.607173087994536,0.907542896812524,0.2141050924184829,21.84170012468724,-1.4479290853673852,3.151527317150719,-201.51175666590572,3.84776403605457,3.568365328743379,85.85932800779614,7
1,RM2_dWntRsg21_1,1,96,144.6187143017135,1390.0883077612275,100,3,3,3,609.3785978273042,6.4124397458615405,0.7976277111154235,0.1440329464150494,17.1310059478599,-2.894101200337473,2.0628486906470687,-67.61996087054753,1.388734472078686,1.4850068985071998,101.44496809349396,10
1,RM2_dWntRsg21_1,1,97,400.8220507594507,1444.7273256660358,100,3,3,3,815.2661231620323,6.703514591428215,0.9810838057385296,0.1221127993112652,11.958426178463686,-0.3647035927527964,1.713907124894391,-451.508769021776,4.139730298000438,3.183085355748384,73.87460700029553,13
1,RM2_dWntRsg21_1,1,98,1245.3759049773755,1411.4772624434388,100,3,3,3,692.3085972850679,6.540031806045508,0.9409191513023552,0.1017973581644487,9.876284142643335,-0.879529057543644,1.4733679088972147,-152.9221485607704,2.9078398778333585,2.4723508512665515,77.61559486296872,6
1,RM2_dWntRsg21_1,1,100,1839.497737556561,1511.1053500133085,100,3,3,3,591.5099813681129,6.382678557947432,0.9146643646708756,0.1300677072170332,13.165408244169582,-1.0839819411372549,1.6449689420553444,-140.49545036318932,3.032278829048632,2.9785471819856086,90.94146695171683,7
1,RM2_dWntRsg21_1,1,101,1630.059228573028,1514.5060180260875,100,3,3,3,677.5496837037451,6.518482883945125,0.925875200048224,0.0774916533192463,7.829003764227125,-1.106675386489529,1.1750558679899905,-99.32127618477608,2.4366671030017013,2.3186436653589926,89.01062220501673,8
1,RM2_dWntRsg21_1,1,102,1251.610074343802,1504.972386587771,100,3,3,3,796.0468821119708,6.679658081235607,0.9322373435566303,0.1653728794700273,16.593645929276057,-0.892821742823827,2.1257712183797595,-222.7182426327723,3.3055992253916884,3.378789272034154,95.61255748238148,8
1,RM2_dWntRsg21_1,1,103,979.8466705821892,1550.9371925702958,100,3,3,3,939.3827912781734,6.845223054581345,0.9096435896729012,0.1382984259332197,14.688057435212473,-1.3238125654470598,2.0042684934435826,-146.2674832631357,2.792776988618824,2.536227152673851,87.73447440329181,15
1,RM2_dWntRsg21_1,1,104,181.68051413881747,1531.996709511568,100,3,3,3,740.8738303341902,6.607830341344063,0.7863379226222296,0.0640021597900685,7.760488618843543,-3.1144393480144674,0.8952777057497215,-27.408265309844065,0.6418831175959695,0.1230149517574168,18.27282120424549,11
1,RM2_dWntRsg21_1,1,105,1147.3265563152213,1559.2410039582585,100,3,3,3,680.4628463476071,6.52277322302219,0.8999493938440173,0.0648105811798606,6.574113596470024,-1.4759065134866305,0.9659017540523932,-59.74251239198324,1.5591914573706491,1.6422202707303837,96.14823999742757,6
1,RM2_dWntRsg21_1,1,106,358.51846965699207,1597.5222625329816,100,3,3,3,885.9764182058047,6.786690334230332,0.6480661182494722,0.0683303825734437,9.761602995466244,-5.553134858413801,1.0757265930671271,-17.934541967991606,0.5475835183904386,0.1267112845933192,21.42355461853933,7
1,RM2_dWntRsg21_1,1,107,621.171261309207,1643.7685470995211,100,3,3,3,1242.897072911123,7.12520028270092,0.9222849416403068,0.1315153888378717,13.33876072085931,-1.1343522273270188,1.88765046209308,-155.6602333249896,2.887124239929534,2.974997738427854,96.38849369274142,8
1,RM2_dWntRsg21_1,1,108,145.06036158631414,1615.047433903577,100,3,3,3,737.7163685847589,6.603559426318022,0.7694054528041403,0.1211533283576944,14.08396974161397,-3.4106362147876217,1.7269891906125934,-45.28967598331285,0.7475048490777226,0.2517126072743659,30.118680907749823,5
1,RM2_dWntRsg21_1,1,109,860.3632455008906,1645.4648363122658,100,3,3,3,1222.7441803329034,7.108852939917568,0.929088828432899,0.107816871543627,11.009072776606295,-0.9989546535213868,1.5573277767948417,-147.8956873795448,3.0229536177785667,2.441334827696769,76.61558425388341,10
1,RM2_dWntRsg21_1,1,111,1560.123526243342,1666.3979891076665,100,3,3,3,682.7297264947034,6.52609906602016,0.9279444514260352,0.1047432593757448,10.450346968154038,-0.9877575763865324,1.4602587269704022,-136.86929997977896,3.039485072615296,2.713648735380879,82.65711075778555,7
1,RM2_dWntRsg21_1,1,112,1232.6818844471725,1677.6281746336224,100,3,3,3,969.9733369139876,6.877268583402096,0.9229312315653874,0.1253028605483737,12.944798677545627,-1.069533353368628,1.6861839644129772,-150.3191390516156,2.8356249788162637,2.3576688823819976,79.27526009162578,11
1,RM2_dWntRsg21_1,1,113,1410.2808230363073,1668.8249414838604,100,3,3,3,793.1394589298351,6.675999068631667,0.9243105815501348,0.0924575942900896,9.48955656591508,-1.0882230470464933,1.3447662854564495,-117.2330726000014,2.3084855760782643,1.9901599212802452,81.78658326189533,10
1,RM2_dWntRsg21_1,1,114,1699.9151731256452,1661.6028901191703,100,3,3,3,568.7728253729942,6.3434811019838175,0.7863571214065403,0.1201051271014881,13.227335057206547,-2.899031437167524,1.667342985706844,-49.80840717804468,1.1883237145158585,0.7088964579200547,51.66288728502698,4
1,RM2_dWntRsg21_1,1,115,516.7812593434193,1698.414459128147,100,3,3,3,1106.2858936793637,7.008763642059602,0.8946795652379528,0.1691046393968056,17.25430146076433,-1.513393731838904,2.3115902199859053,-139.4338741859966,3.0079033562734785,3.520864555760893,106.85499225944945,6
1,RM2_dWntRsg21_1,1,116,412.05937058872377,1706.9270115419745,100,3,3,3,936.4443245038613,6.84209006950702,0.7058230719537661,0.1348106004156684,17.43562699409596,-4.075767357058307,1.7188983773541828,-38.49906585506669,0.761469054807454,0.1601967331010784,19.204843542040383,6
1,RM2_dWntRsg21_1,1,117,1989.789304123712,1706.998969072165,100,3,3,3,593.9823453608248,6.386849597306176,0.804019485997921,0.0839341634005741,9.33721126250136,-2.8878785218738257,1.1441686597226504,-35.43693242615491,0.7186422226796594,0.1383647553190345,17.220975268045233,5
