Barcode Count,Probability,Sample,Mean Mout Avg,Std Mout Avg
1,0.01,43,0.1300408024952125,0.0
1,0.01,44,0.2350045777384792,0.0
1,0.01,45,0.2151048958787227,0.0
1,0.01,46,0.0584416317103906,0.0
1,0.01,47,0.2003257208660898,0.0
1,0.01,48,0.7215656995599602,0.0
1,0.01,49,0.0805255139100444,0.0
1,0.02,0,0.4071342708963925,0.0
1,0.02,1,0.1134834591896192,0.0
1,0.02,2,1.7766928090651843,0.0
1,0.02,3,0.2980177169552007,0.0
1,0.02,4,0.1918994989333668,0.0
1,0.02,5,1.2578519507620611,0.0
1,0.02,6,0.1956776692319497,0.0
1,0.02,7,0.2999618430948203,0.0
1,0.02,8,0.0555831451039027,0.0
1,0.02,9,1.8398119092310024,0.0
1,0.02,10,0.1056162045323136,0.0
1,0.02,11,0.2632338689747939,0.0
1,0.02,12,0.0779111790433784,0.0
1,0.02,13,0.2151048958787227,0.0
1,0.02,14,2.1637666101724427,0.0
1,0.02,15,0.1147927785296367,0.0
1,0.02,16,1.3504974866571806,0.0
1,0.02,17,1.8594880375364324,0.0
1,0.02,18,0.2464299330890753,0.0
1,0.02,19,0.3237618079186104,0.0
1,0.02,20,2.2639369672043275,0.0
1,0.02,21,0.4398907747004159,0.0
1,0.02,22,0.0445926454542393,0.0
1,0.02,23,1.0434165626837824,0.0
1,0.02,24,0.1478463001699701,0.0
1,0.02,25,0.1294133251647089,0.0
1,0.02,26,1.896596379722788,0.0
1,0.02,27,0.0707116053346368,0.0
1,0.02,28,0.321621722693358,0.0
1,0.02,29,1.820808324991216,0.0
1,0.02,30,1.7743644472306113,0.0
1,0.02,31,0.3251565892915241,0.0
1,0.02,32,1.914861352143987,0.0
1,0.02,33,1.1091978542204686,0.0
1,0.02,34,2.1810959600729656,0.0
1,0.02,35,0.0806071471072726,0.0
1,0.02,36,1.415465005051927,0.0
1,0.02,37,0.1081107280700608,0.0
1,0.02,38,0.2071579167530899,0.0
1,0.02,39,0.4587520355332835,0.0
1,0.02,40,0.2785174674936002,0.0
1,0.02,41,0.17761528735291,0.0
1,0.02,42,0.2632338689747939,0.0
1,0.02,43,0.0661973004604832,0.0
1,0.02,44,0.4311135527502756,0.0
1,0.02,45,1.7618214066463422,0.0
1,0.02,46,0.1772344284742164,0.0
1,0.02,47,0.0555831451039027,0.0
1,0.02,48,0.1153550914024279,0.0
1,0.02,49,0.0445926454542393,0.0
1,0.03,0,0.3963694779899782,0.0
1,0.03,1,0.6328572564307251,0.0
1,0.03,2,0.6233088927931476,0.0
1,0.03,3,0.7963525677482863,0.0
1,0.03,4,1.4832680190066614,0.0
1,0.03,5,1.2467459385231725,0.0
1,0.03,6,3.04646677855272,0.0
1,0.03,7,0.0917670578236391,0.0
1,0.03,8,0.5363363129790544,0.0
1,0.03,9,1.988369186347063,0.0
1,0.03,10,1.963647853003104,0.0
1,0.03,11,0.3850223015322171,0.0
1,0.03,12,0.2796089811781712,0.0
1,0.03,13,0.6087440972123659,0.0
1,0.03,14,0.8140724525283398,0.0
1,0.03,15,2.708473205186844,0.0
1,0.03,16,0.6467304276478671,0.0
1,0.03,17,0.0664905239306283,0.0
1,0.03,18,0.2632338689747939,0.0
1,0.03,19,0.1947347169333326,0.0
1,0.03,20,0.6840503907449147,0.0
1,0.03,21,0.2351346532334304,0.0
1,0.03,22,0.2977704907589213,0.0
1,0.03,23,0.1387919851842411,0.0
1,0.03,24,0.2271264143168991,0.0
1,0.03,25,3.5830564016905333,0.0
1,0.03,26,0.7220545027548124,0.0
1,0.03,27,0.9981240962878886,0.0
1,0.03,28,0.7879558833481894,0.0
1,0.03,29,1.9474335518710768,0.0
1,0.03,30,0.3539429894485693,0.0
1,0.03,31,1.0599657149708503,0.0
1,0.03,32,0.2519201069591039,0.0
1,0.03,33,1.0941645476385522,0.0
1,0.03,34,0.1147863110223239,0.0
1,0.03,35,0.6467304276478671,0.0
1,0.03,36,1.2358950879646986,0.0
1,0.03,37,1.858097692816273,0.0
1,0.03,38,1.1047815593201584,0.0
1,0.03,39,0.1087020739401572,0.0
1,0.03,40,1.033882045406286,0.0
1,0.03,41,0.1445925978709965,0.0
1,0.03,42,0.3850223015322171,0.0
1,0.03,43,1.0459960246371338,0.0
1,0.03,44,1.1103849217928086,0.0
1,0.03,45,0.1147863110223239,0.0
1,0.03,46,0.9406001967502392,0.0
1,0.03,47,0.137985380204987,0.0
1,0.03,48,0.4311135527502756,0.0
1,0.03,49,1.6199042673601776,0.0
1,0.04,0,0.321621722693358,0.0
1,0.04,1,0.9762242440673348,0.0
1,0.04,2,0.0984273102612281,0.0
1,0.04,3,0.4826331164176722,0.0
1,0.04,4,0.175549093453327,0.0
1,0.04,5,0.233507785386018,0.0
1,0.04,6,0.1542438571582387,0.0
1,0.04,7,0.1057581020987946,0.0
1,0.04,8,0.7879558833481894,0.0
1,0.04,9,0.1582651245652719,0.0
1,0.04,10,0.150518085618442,0.0
1,0.04,11,1.932750983320312,0.0
1,0.04,12,0.1935147975728472,0.0
1,0.04,13,0.5323025547231737,0.0
1,0.04,14,0.193877757278931,0.0
1,0.04,15,0.150518085618442,0.0
1,0.04,16,0.0445926454542393,0.0
1,0.04,17,1.584420532817603,0.0
1,0.04,18,0.2999618430948203,0.0
1,0.04,19,0.785981214055262,0.0
1,0.04,20,0.9406001967502392,0.0
1,0.04,21,0.3253074344362971,0.0
1,0.04,22,0.1387919851842411,0.0
1,0.04,23,0.1574957441443629,0.0
1,0.04,24,0.527625206767425,0.0
1,0.04,25,1.1845469720781303,0.0
1,0.04,26,0.2151048958787227,0.0
1,0.04,27,0.0737332386439728,0.0
1,0.04,28,0.1300408024952125,0.0
1,0.04,29,1.9591758273056643,0.0
1,0.04,30,1.5426660908262595,0.0
1,0.04,31,0.6467304276478671,0.0
1,0.04,32,0.2351346532334304,0.0
1,0.04,33,1.932443178813667,0.0
1,0.04,34,1.1463912810395414,0.0
1,0.04,35,1.7736254175640624,0.0
1,0.04,36,0.1147927785296367,0.0
1,0.04,37,0.0982314606005134,0.0
1,0.04,38,0.0779111790433784,0.0
1,0.04,39,0.1935147975728472,0.0
1,0.04,40,0.527625206767425,0.0
1,0.04,41,2.578353857121733,0.0
1,0.04,42,0.8936901920569653,0.0
1,0.04,43,1.2132593117539914,0.0
1,0.04,44,2.485398811944165,0.0
1,0.04,45,0.126552522535789,0.0
1,0.04,46,1.953779878945028,0.0
1,0.04,47,0.1724269642738751,0.0
1,0.04,48,0.0664905239306283,0.0
1,0.04,49,0.321621722693358,0.0
1,0.05,0,1.643130866204956,0.0
1,0.05,1,1.6374694659716564,0.0
1,0.05,2,0.2667170225292921,0.0
1,0.05,3,0.1762507365561104,0.0
1,0.05,4,1.206958837730041,0.0
1,0.05,5,2.874874258413661,0.0
1,0.05,6,0.2785174674936002,0.0
1,0.05,7,2.550547992071754,0.0
1,0.05,8,0.2820352988487222,0.0
1,0.05,9,2.7181435835777488,0.0
1,0.05,10,2.462698993860602,0.0
1,0.05,11,1.2193970558033411,0.0
1,0.05,12,0.339694098983621,0.0
1,0.05,13,2.197979276700728,0.0
1,0.05,14,0.1582651245652719,0.0
1,0.05,15,0.233507785386018,0.0
1,0.05,16,0.9696457547079262,0.0
1,0.05,17,1.5376423869855331,0.0
1,0.05,18,0.9003231768966923,0.0
1,0.05,19,1.890921112317926,0.0
1,0.05,20,2.3494863920180475,0.0
1,0.05,21,0.137985380204987,0.0
1,0.05,22,0.0880070307739959,0.0
1,0.05,23,1.9676697410553488,0.0
1,0.05,24,0.1300408024952125,0.0
1,0.05,25,1.978056039279977,0.0
1,0.05,26,2.720710780210529,0.0
1,0.05,27,0.1701459186498368,0.0
1,0.05,28,0.228145590984468,0.0
1,0.05,29,0.5674679617965681,0.0
1,0.05,30,0.2203461587726223,0.0
1,0.05,31,0.1134255656175273,0.0
1,0.05,32,1.7510033482977636,0.0
1,0.05,33,0.2744949372735805,0.0
1,0.05,34,1.7241865378430994,0.0
1,0.05,35,2.2574264495794605,0.0
1,0.05,36,0.126552522535789,0.0
1,0.05,37,0.126552522535789,0.0
1,0.05,38,0.3180196229275225,0.0
1,0.05,39,1.218158462858355,0.0
1,0.05,40,0.2013849768926547,0.0
1,0.05,41,0.1147863110223239,0.0
1,0.05,42,0.1884975820447039,0.0
1,0.05,43,0.9095241422346588,0.0
1,0.05,44,4.657197387224507,0.0
1,0.05,45,0.2637581939027882,0.0
1,0.05,46,1.3891850276440891,0.0
1,0.05,47,0.2519201069591039,0.0
1,0.05,48,0.7582437863204632,0.0
1,0.05,49,1.000869945783862,0.0
1,0.06,0,0.0584416317103906,0.0
1,0.06,1,1.8653662802406723,0.0
1,0.06,2,0.2464299330890753,0.0
1,0.06,3,1.606087805071628,0.0
1,0.06,4,0.1884975820447039,0.0
1,0.06,5,0.1516508462815835,0.0
1,0.06,6,1.006988859356511,0.0
1,0.06,7,3.967790542343549,0.0
1,0.06,8,1.7866731443153867,0.0
1,0.06,9,1.3147866741247582,0.0
1,0.06,10,3.4377307349314004,0.0
1,0.06,11,0.9941625728706924,0.0
1,0.06,12,1.7992574087339577,0.0
1,0.06,13,1.932094280322256,0.0
1,0.06,14,0.8613640152243249,0.0
1,0.06,15,1.1050042034653489,0.0
1,0.06,16,1.1006985008669543,0.0
1,0.06,17,0.6155518510595357,0.0
1,0.06,18,0.1153550914024279,0.0
1,0.06,19,1.1969926293249955,0.0
1,0.06,20,2.625014176607679,0.0
1,0.06,21,0.1382844379129668,0.0
1,0.06,22,1.5656746373415589,0.0
1,0.06,23,1.0187325458491614,0.0
1,0.06,24,0.1064090792869658,0.0
1,0.06,25,2.5849055744013336,0.0
1,0.06,26,1.9776732449807664,0.0
1,0.06,27,0.1430410817133349,0.0
1,0.06,28,2.059585557537543,0.0
1,0.06,29,2.5188254663293725,0.0
1,0.06,30,2.915411912448426,0.0
1,0.06,31,2.799167913056561,0.0
1,0.06,32,0.1700844042591143,0.0
1,0.06,33,5.052842629002672,0.0
1,0.06,34,0.339694098983621,0.0
1,0.06,35,0.1763668958179209,0.0
1,0.06,36,0.126552522535789,0.0
1,0.06,37,1.852486741569919,0.0
1,0.06,38,0.4311135527502756,0.0
1,0.06,39,0.0926742781961655,0.0
1,0.06,40,1.626778869639793,0.0
1,0.06,41,0.2085821511838197,0.0
1,0.06,42,0.0926742781961655,0.0
1,0.06,43,0.4071342708963925,0.0
1,0.06,44,2.672925545971516,0.0
1,0.06,45,0.6320213783692452,0.0
1,0.06,46,0.1273410630343896,0.0
1,0.06,47,1.677308743665435,0.0
1,0.06,48,1.2199037200816747,0.0
1,0.06,49,2.040493930288221,0.0
1,0.07,0,0.5838507473628738,0.0
1,0.07,1,5.310398312999677,0.0
1,0.07,2,1.3054473442671224,0.0
1,0.07,3,1.7627973796196272,0.0
1,0.07,4,0.2820352988487222,0.0
1,0.07,5,0.7582437863204632,0.0
1,0.07,6,0.2042315370886822,0.0
1,0.07,7,0.2603905688283703,0.0
1,0.07,8,0.2277439469702002,0.0
1,0.07,9,0.1430410817133349,0.0
1,0.07,10,2.303424464952037,0.0
1,0.07,11,0.3709239265501765,0.0
1,0.07,12,0.1947347169333326,0.0
1,0.07,13,1.7460659299590684,0.0
1,0.07,14,0.4307424943956448,0.0
1,0.07,15,1.1463912810395414,0.0
1,0.07,16,0.1582651245652719,0.0
1,0.07,17,2.059253561075085,0.0
1,0.07,18,0.0982314606005134,0.0
1,0.07,19,0.1057581020987946,0.0
1,0.07,20,0.7220545027548124,0.0
1,0.07,21,1.612581065157135,0.0
1,0.07,22,0.3237618079186104,0.0
1,0.07,23,2.514318324001041,0.0
1,0.07,24,1.0900068132164171,0.0
1,0.07,25,1.388894303342544,0.0
1,0.07,26,0.0707116053346368,0.0
1,0.07,27,0.6155518510595357,0.0
1,0.07,28,1.9535695704788525,0.0
1,0.07,29,0.7828521767933125,0.0
1,0.07,30,1.7170890135115044,0.0
1,0.07,31,1.1313193134971442,0.0
1,0.07,32,2.4586769261121906,0.0
1,0.07,33,0.4034132751567085,0.0
1,0.07,34,3.064280554903528,0.0
1,0.07,35,1.1626532060588914,0.0
1,0.07,36,1.0960496666587318,0.0
1,0.07,37,1.938181027732248,0.0
1,0.07,38,0.3709239265501765,0.0
1,0.07,39,1.0102540978443388,0.0
1,0.07,40,0.0707116053346368,0.0
1,0.07,41,0.1437784646957136,0.0
1,0.07,42,0.5860902245340078,0.0
1,0.07,43,0.2042315370886822,0.0
1,0.07,44,1.603821773014488,0.0
1,0.07,45,1.8594880375364324,0.0
1,0.07,46,0.531356039938828,0.0
1,0.07,47,0.0584416317103906,0.0
1,0.07,48,1.981783186053084,0.0
1,0.07,49,0.1445925978709965,0.0
1,0.08,0,2.44059356846904,0.0
1,0.08,1,0.1056162045323136,0.0
1,0.08,2,0.2637581939027882,0.0
1,0.08,3,1.2087477378884728,0.0
1,0.08,4,0.6427426541523573,0.0
1,0.08,5,0.2820352988487222,0.0
1,0.08,6,0.1056162045323136,0.0
1,0.08,7,0.2632338689747939,0.0
1,0.08,8,0.2277439469702002,0.0
1,0.08,9,1.7877279808717503,0.0
1,0.08,10,0.4398907747004159,0.0
1,0.08,11,2.4783099245610165,0.0
1,0.08,12,0.4891698314333612,0.0
1,0.08,13,2.2076163986531387,0.0
1,0.08,14,0.3253074344362971,0.0
1,0.08,15,0.3470688291554324,0.0
1,0.08,16,1.1463912810395414,0.0
1,0.08,17,2.492175357429367,0.0
1,0.08,18,2.216823762626265,0.0
1,0.08,19,0.1918994989333668,0.0
1,0.08,20,0.2637581939027882,0.0
1,0.08,21,2.0036004859175414,0.0
1,0.08,22,0.1101862033779764,0.0
1,0.08,23,1.047242911352951,0.0
1,0.08,24,2.7307271757086413,0.0
1,0.08,25,1.0373572858065976,0.0
1,0.08,26,1.2063874398398355,0.0
1,0.08,27,0.2744949372735805,0.0
1,0.08,28,1.044601128003677,0.0
1,0.08,29,1.0459960246371338,0.0
1,0.08,30,2.589634502687551,0.0
1,0.08,31,0.9535961453060224,0.0
1,0.08,32,2.0739524071752813,0.0
1,0.08,33,1.3592069659797517,0.0
1,0.08,34,2.438104451003996,0.0
1,0.08,35,0.6467304276478671,0.0
1,0.08,36,0.0806071471072726,0.0
1,0.08,37,0.2332315168458905,0.0
1,0.08,38,0.2622862677180819,0.0
1,0.08,39,1.2273761074112317,0.0
1,0.08,40,0.1927469090897489,0.0
1,0.08,41,0.129217897863171,0.0
1,0.08,42,0.0982314606005134,0.0
1,0.08,43,0.1959816264723848,0.0
1,0.08,44,2.610505642018436,0.0
1,0.08,45,0.1918994989333668,0.0
1,0.08,46,1.2617424837086373,0.0
1,0.08,47,2.592925118917873,0.0
1,0.08,48,0.1724269642738751,0.0
1,0.08,49,0.4034958945908329,0.0
1,0.09,0,0.1762655983399496,0.0
1,0.09,1,1.7577391650845016,0.0
1,0.09,2,1.0563790671327418,0.0
1,0.09,3,1.1957599472768834,0.0
1,0.09,4,0.7220545027548124,0.0
1,0.09,5,1.5550431496225874,0.0
1,0.09,6,2.468130339679848,0.0
1,0.09,7,0.3539429894485693,0.0
1,0.09,8,1.8541628525896383,0.0
1,0.09,9,0.1382844379129668,0.0
1,0.09,10,1.9165101982089248,0.0
1,0.09,11,0.2003257208660898,0.0
1,0.09,12,1.787334358587632,0.0
1,0.09,13,2.7540887108973835,0.0
1,0.09,14,1.2593839935898714,0.0
1,0.09,15,1.489621079001619,0.0
1,0.09,16,1.231166283221496,0.0
1,0.09,17,1.808573648868532,0.0
1,0.09,18,1.571239160647823,0.0
1,0.09,19,2.2486510668723323,0.0
1,0.09,20,2.073363804685456,0.0
1,0.09,21,0.8140724525283398,0.0
1,0.09,22,1.8933666177169928,0.0
1,0.09,23,3.4725132719252776,0.0
1,0.09,24,2.168507624043788,0.0
1,0.09,25,1.0699255290844922,0.0
1,0.09,26,0.1430410817133349,0.0
1,0.09,27,0.4034958945908329,0.0
1,0.09,28,0.2796089811781712,0.0
1,0.09,29,3.132077490449784,0.0
1,0.09,30,3.604922476733841,0.0
1,0.09,31,4.098381341293852,0.0
1,0.09,32,2.3619268428568785,0.0
1,0.09,33,1.1575125418671806,0.0
1,0.09,34,2.249328823656622,0.0
1,0.09,35,0.4811384649511367,0.0
1,0.09,36,0.4680602398902742,0.0
1,0.09,37,0.2203461587726223,0.0
1,0.09,38,1.1830226347290935,0.0
1,0.09,39,2.225445551306901,0.0
1,0.09,40,1.7136779821207773,0.0
1,0.09,41,0.73241077752742,0.0
1,0.09,42,1.7386041444490845,0.0
1,0.09,43,0.2796089811781712,0.0
1,0.09,44,2.5801617321406183,0.0
1,0.09,45,2.40054165641778,0.0
1,0.09,46,2.492453782262348,0.0
1,0.09,47,0.8538667175301153,0.0
1,0.09,48,0.3087276906669558,0.0
1,0.09,49,0.7220545027548124,0.0
1,0.1,0,3.0425027100817417,0.0
1,0.1,1,2.2869210153595647,0.0
1,0.1,2,2.9712388419338835,0.0
1,0.1,3,2.560436119174357,0.0
1,0.1,4,2.4145516360313195,0.0
1,0.1,5,1.9648792385721665,0.0
1,0.1,6,2.0322126934004814,0.0
1,0.1,7,0.7389774690810569,0.0
1,0.1,8,2.634920515073328,0.0
1,0.1,9,2.56840968106854,0.0
1,0.1,10,0.2572183496989388,0.0
1,0.1,11,0.0445926454542393,0.0
1,0.1,12,1.6883028481129032,0.0
1,0.1,13,2.7289861469179897,0.0
1,0.1,14,4.558273487103814,0.0
1,0.1,15,0.0707116053346368,0.0
1,0.1,16,0.0935636949857559,0.0
1,0.1,17,2.3971787313662496,0.0
1,0.1,18,0.8915280212350645,0.0
1,0.1,19,1.6533477710646594,0.0
1,0.1,20,3.928494224564716,0.0
1,0.1,21,0.6467304276478671,0.0
1,0.1,22,1.9523928321393669,0.0
1,0.1,23,1.1710046586775888,0.0
1,0.1,24,2.115076966670932,0.0
1,0.1,25,0.9003231768966923,0.0
1,0.1,26,1.4700038321703728,0.0
1,0.1,27,1.668152297874883,0.0
1,0.1,28,0.2296895804341677,0.0
1,0.1,29,1.2214680801007467,0.0
1,0.1,30,1.8002925162993506,0.0
1,0.1,31,2.492093682794902,0.0
1,0.1,32,1.294267608504953,0.0
1,0.1,33,3.0751313987163,0.0
1,0.1,34,1.406317894194217,0.0
1,0.1,35,2.004285892119543,0.0
1,0.1,36,1.6158001655458063,0.0
1,0.1,37,0.6155518510595357,0.0
1,0.1,38,1.6842043918177296,0.0
1,0.1,39,2.318842465353607,0.0
1,0.1,40,2.115451137354968,0.0
1,0.1,41,0.1956776692319497,0.0
1,0.1,42,3.7682488858372847,0.0
1,0.1,43,1.831813012599568,0.0
1,0.1,44,0.7907722901109082,0.0
1,0.1,45,0.1884975820447039,0.0
1,0.1,46,0.7963525677482863,0.0
1,0.1,47,0.2130978724590306,0.0
1,0.1,48,1.03125072604937,0.0
1,0.1,49,2.4182323635097087,0.0
1,0.11,0,1.8891629416519509,0.0
1,0.11,1,2.253322261596823,0.0
1,0.11,2,1.26261721891683,0.0
1,0.11,3,2.896727935947612,0.0
1,0.11,4,1.19699733451108,0.0
1,0.11,5,0.1947347169333326,0.0
1,0.11,6,2.059585557537543,0.0
1,0.11,7,2.385659440270075,0.0
1,0.11,8,2.9888243533818657,0.0
1,0.11,9,0.1365355586848515,0.0
1,0.11,10,0.150518085618442,0.0
1,0.11,11,0.4095885247046738,0.0
1,0.11,12,2.190218409298798,0.0
1,0.11,13,2.233670646223419,0.0
1,0.11,14,1.353837650947405,0.0
1,0.11,15,0.1382844379129668,0.0
1,0.11,16,1.839626429369161,0.0
1,0.11,17,2.567937587715949,0.0
1,0.11,18,1.7652801969406935,0.0
1,0.11,19,0.0604470420285245,0.0
1,0.11,20,1.3984832879870055,0.0
1,0.11,21,2.6223105499471684,0.0
1,0.11,22,1.041092993954262,0.0
1,0.11,23,0.1762655983399496,0.0
1,0.11,24,0.3237618079186104,0.0
1,0.11,25,0.4311135527502756,0.0
1,0.11,26,1.1125560545619433,0.0
1,0.11,27,3.674947924381625,0.0
1,0.11,28,0.5860902245340078,0.0
1,0.11,29,2.332220520907621,0.0
1,0.11,30,1.435683555280093,0.0
1,0.11,31,1.150069106924093,0.0
1,0.11,32,2.9106461365906133,0.0
1,0.11,33,4.098381341293852,0.0
1,0.11,34,2.571535506659022,0.0
1,0.11,35,2.285210288940688,0.0
1,0.11,36,0.3209634393657552,0.0
1,0.11,37,1.1181332132432544,0.0
1,0.11,38,1.6118586603670335,0.0
1,0.11,39,0.7383094148127611,0.0
1,0.11,40,3.0917236870251568,0.0
1,0.11,41,1.9664957648250865,0.0
1,0.11,42,2.206452097747796,0.0
1,0.11,43,3.467375808429674,0.0
1,0.11,44,2.4616626595473567,0.0
1,0.11,45,1.4642046241212006,0.0
1,0.11,46,1.8769380113920704,0.0
1,0.11,47,0.8881541095759644,0.0
1,0.11,48,0.3180975188875696,0.0
1,0.11,49,1.4082474314941464,0.0
1,0.12,0,1.0695782627088877,0.0
1,0.12,1,2.2358966128472857,0.0
1,0.12,2,0.339694098983621,0.0
1,0.12,3,2.030042339983427,0.0
1,0.12,4,0.3041380327454474,0.0
1,0.12,5,1.859024960180932,0.0
1,0.12,6,2.4082935680989856,0.0
1,0.12,7,0.1057581020987946,0.0
1,0.12,8,1.0273369880314205,0.0
1,0.12,9,1.5250707277032234,0.0
1,0.12,10,3.91839866135561,0.0
1,0.12,11,0.2796089811781712,0.0
1,0.12,12,0.17761528735291,0.0
1,0.12,13,0.4575726706862042,0.0
1,0.12,14,3.2417175709262813,0.0
1,0.12,15,2.26546677186848,0.0
1,0.12,16,1.6125795875332187,0.0
1,0.12,17,0.3321927726701688,0.0
1,0.12,18,0.9312928282287254,0.0
1,0.12,19,0.9865655737194244,0.0
1,0.12,20,2.059714664158684,0.0
1,0.12,21,1.042621450171517,0.0
1,0.12,22,1.6923808827842255,0.0
1,0.12,23,3.1142342907112552,0.0
1,0.12,24,2.363508220303677,0.0
1,0.12,25,2.6047270118557457,0.0
1,0.12,26,0.1321412832559558,0.0
1,0.12,27,1.9579713193363373,0.0
1,0.12,28,0.2230476284780707,0.0
1,0.12,29,1.5609490988743202,0.0
1,0.12,30,0.0779111790433784,0.0
1,0.12,31,0.4391018755688947,0.0
1,0.12,32,1.489466284377181,0.0
1,0.12,33,0.6226089079846133,0.0
1,0.12,34,3.1972650157458986,0.0
1,0.12,35,0.0555831451039027,0.0
1,0.12,36,2.355830760320312,0.0
1,0.12,37,1.7271932863197008,0.0
1,0.12,38,0.1762507365561104,0.0
1,0.12,39,1.005832089274918,0.0
1,0.12,40,0.2400481905008523,0.0
1,0.12,41,3.3366278314219224,0.0
1,0.12,42,1.2208498624409376,0.0
1,0.12,43,4.775635605858133,0.0
1,0.12,44,0.339694098983621,0.0
1,0.12,45,0.193877757278931,0.0
1,0.12,46,0.3443911122740246,0.0
1,0.12,47,0.2667170225292921,0.0
1,0.12,48,1.4641660000670529,0.0
1,0.12,49,1.1626045398839011,0.0
1,0.13,0,3.690820971165924,0.0
1,0.13,1,1.8029137687053665,0.0
1,0.13,2,1.268364458821588,0.0
1,0.13,3,3.0686427684409416,0.0
1,0.13,4,1.7633438675280662,0.0
1,0.13,5,3.6204024529575953,0.0
1,0.13,6,0.5183242870170943,0.0
1,0.13,7,2.5421030478395688,0.0
1,0.13,8,2.0635502909377177,0.0
1,0.13,9,5.117261136593594,0.0
1,0.13,10,0.4226523746865496,0.0
1,0.13,11,0.4145268117133582,0.0
1,0.13,12,1.0471068013192166,0.0
1,0.13,13,2.0925051701649693,0.0
1,0.13,14,1.9919837657811168,0.0
1,0.13,15,2.7093994089642908,0.0
1,0.13,16,1.7579258386745096,0.0
1,0.13,17,1.7592392162739223,0.0
1,0.13,18,2.7386600598768007,0.0
1,0.13,19,1.2480127591047223,0.0
1,0.13,20,3.87826746818818,0.0
